133,158,160,33,144,153
"[0.376383900642395, 0.5071243047714233]","[0.34164777398109436, 0.4971238970756531]","[0.30567699670791626, 0.49865031242370605]","[0.277352511882782, 0.5081055164337158]","[0.30734390020370483, 0.513809323310852]","[0.3436897397041321, 0.5129321217536926]"
"[0.3776439428329468, 0.5064953565597534]","[0.3428647816181183, 0.49665942788124084]","[0.3067034184932709, 0.49806904792785645]","[0.2780647873878479, 0.5072498917579651]","[0.30798426270484924, 0.5129798650741577]","[0.3445889949798584, 0.5122295618057251]"
"[0.37810802459716797, 0.5065720677375793]","[0.3433738350868225, 0.4964487850666046]","[0.30734431743621826, 0.4978937804698944]","[0.2793193459510803, 0.5072812438011169]","[0.3090355098247528, 0.512896716594696]","[0.34526291489601135, 0.5121795535087585]"
"[0.3772474229335785, 0.5059331059455872]","[0.34230220317840576, 0.49616938829421997]","[0.3060798943042755, 0.4975263774394989]","[0.27742794156074524, 0.5064842700958252]","[0.3075207471847534, 0.5123035311698914]","[0.3441866934299469, 0.5116064548492432]"
"[0.3790953755378723, 0.5071558952331543]","[0.3445984125137329, 0.4976620376110077]","[0.3088340163230896, 0.49924302101135254]","[0.28067147731781006, 0.5084728002548218]","[0.3103971481323242, 0.5138562917709351]","[0.3465721011161804, 0.5129335522651672]"
"[0.3782540261745453, 0.5041971802711487]","[0.34315618872642517, 0.49453407526016235]","[0.3067930042743683, 0.49590766429901123]","[0.27831417322158813, 0.5046757459640503]","[0.3081310987472534, 0.5104163885116577]","[0.3448500633239746, 0.5097815990447998]"
"[0.3791228234767914, 0.5059416890144348]","[0.34474605321884155, 0.4964284300804138]","[0.3091226816177368, 0.4978533387184143]","[0.281028151512146, 0.5066274404525757]","[0.31061771512031555, 0.5121086835861206]","[0.34656810760498047, 0.5114173293113708]"
"[0.3782321512699127, 0.5056664347648621]","[0.3435908854007721, 0.49636659026145935]","[0.3077807128429413, 0.49782073497772217]","[0.27934134006500244, 0.5065853595733643]","[0.3089834451675415, 0.512165904045105]","[0.3452931046485901, 0.5114434957504272]"
"[0.3773786127567291, 0.5040594339370728]","[0.3428584933280945, 0.4938126802444458]","[0.3071361780166626, 0.4953314960002899]","[0.27964842319488525, 0.5045970678329468]","[0.30907347798347473, 0.5102812647819519]","[0.3448801636695862, 0.5096233487129211]"
"[0.3801612854003906, 0.5038529634475708]","[0.3464016318321228, 0.4936235845088959]","[0.31093817949295044, 0.4946924149990082]","[0.2832120656967163, 0.5034230947494507]","[0.31230223178863525, 0.5093439817428589]","[0.3478361964225769, 0.5090025067329407]"
"[0.381718248128891, 0.5031256675720215]","[0.3480818271636963, 0.49269020557403564]","[0.312690794467926, 0.49377039074897766]","[0.2852020859718323, 0.5026295781135559]","[0.3141854405403137, 0.5083888173103333]","[0.34951481223106384, 0.5080767869949341]"
"[0.38141342997550964, 0.5022392868995667]","[0.34751662611961365, 0.49137067794799805]","[0.31191927194595337, 0.49247318506240845]","[0.28457921743392944, 0.5015580654144287]","[0.31338226795196533, 0.5076318383216858]","[0.3490065932273865, 0.5074528455734253]"
"[0.3824400305747986, 0.5028725862503052]","[0.3486854135990143, 0.49169987440109253]","[0.31331562995910645, 0.49280887842178345]","[0.2862819731235504, 0.5019795298576355]","[0.3146568238735199, 0.5081578493118286]","[0.3500359356403351, 0.5080597400665283]"
"[0.3823140561580658, 0.502109169960022]","[0.3485150635242462, 0.49134761095046997]","[0.3129676282405853, 0.4923723340034485]","[0.2855100631713867, 0.5012391209602356]","[0.3143535852432251, 0.507304310798645]","[0.3499341309070587, 0.5071782469749451]"
"[0.3828190565109253, 0.5028738379478455]","[0.3490665555000305, 0.4918525815010071]","[0.3138578534126282, 0.4930330812931061]","[0.2871009409427643, 0.5021810531616211]","[0.3153642416000366, 0.5082516670227051]","[0.3505851924419403, 0.5080807209014893]"
"[0.3813786506652832, 0.5018302202224731]","[0.3472908139228821, 0.4914696216583252]","[0.31171369552612305, 0.49266695976257324]","[0.28426188230514526, 0.5013796091079712]","[0.3135793209075928, 0.5071975588798523]","[0.34924545884132385, 0.5068997144699097]"
"[0.38133201003074646, 0.5031049847602844]","[0.34770941734313965, 0.49216216802597046]","[0.3125738501548767, 0.49329638481140137]","[0.2855849862098694, 0.5023066401481628]","[0.31404924392700195, 0.5082498788833618]","[0.34930792450904846, 0.5080985426902771]"
"[0.3816849887371063, 0.50269615650177]","[0.3477897644042969, 0.491388738155365]","[0.3123798370361328, 0.4925162196159363]","[0.28543567657470703, 0.5017054080963135]","[0.3139779567718506, 0.507964015007019]","[0.349430650472641, 0.5078561305999756]"
"[0.3821616768836975, 0.5018969178199768]","[0.34847331047058105, 0.4906032085418701]","[0.3131236433982849, 0.49164044857025146]","[0.28624624013900757, 0.5006722211837769]","[0.3146919012069702, 0.5068619251251221]","[0.34995970129966736, 0.506862998008728]"
"[0.38244661688804626, 0.501406192779541]","[0.34876176714897156, 0.49041399359703064]","[0.3133537769317627, 0.4913959801197052]","[0.2862098515033722, 0.5002471804618835]","[0.31478652358055115, 0.5063758492469788]","[0.3501347303390503, 0.5063496828079224]"
"[0.3807574510574341, 0.5021679997444153]","[0.34724825620651245, 0.49171531200408936]","[0.31210261583328247, 0.4927411675453186]","[0.28489553928375244, 0.5012738108634949]","[0.3137139081954956, 0.5071703195571899]","[0.34885093569755554, 0.507043182849884]"
"[0.3816447854042053, 0.5025004148483276]","[0.34856709837913513, 0.4931350350379944]","[0.3141871690750122, 0.4942455291748047]","[0.2868587374687195, 0.5022354125976562]","[0.31537967920303345, 0.507766842842102]","[0.3501960039138794, 0.5074630975723267]"
"[0.3800259828567505, 0.5023649334907532]","[0.3464739918708801, 0.49285638332366943]","[0.31182464957237244, 0.4941472113132477]","[0.2850285768508911, 0.5023541450500488]","[0.31334900856018066, 0.5079053640365601]","[0.34829556941986084, 0.5075031518936157]"
"[0.37954652309417725, 0.5027596950531006]","[0.3461105525493622, 0.49308720231056213]","[0.31162112951278687, 0.4945063889026642]","[0.2853512763977051, 0.5030738711357117]","[0.3137581944465637, 0.5084182024002075]","[0.3483620285987854, 0.507905125617981]"
"[0.3803541958332062, 0.5041168928146362]","[0.34643489122390747, 0.4947699308395386]","[0.3116748332977295, 0.49623745679855347]","[0.2850097417831421, 0.5046977400779724]","[0.31322118639945984, 0.5101691484451294]","[0.3483427166938782, 0.5096083283424377]"
"[0.37927258014678955, 0.5044978857040405]","[0.3459247648715973, 0.49699079990386963]","[0.31208324432373047, 0.49889370799064636]","[0.28519099950790405, 0.506995677947998]","[0.31348326802253723, 0.5114673376083374]","[0.34814050793647766, 0.5103135704994202]"
"[0.37933945655822754, 0.505275547504425]","[0.34623295068740845, 0.49749451875686646]","[0.31272977590560913, 0.49923697113990784]","[0.28616970777511597, 0.5072367191314697]","[0.31335410475730896, 0.512018084526062]","[0.34783080220222473, 0.5111024379730225]"
"[0.37923291325569153, 0.504633367061615]","[0.3468230962753296, 0.4975661039352417]","[0.31415101885795593, 0.4994397759437561]","[0.28824979066848755, 0.5070821046829224]","[0.3149668574333191, 0.5114280581474304]","[0.3486153781414032, 0.510383129119873]"
"[0.38124600052833557, 0.5043565630912781]","[0.34899336099624634, 0.4969048798084259]","[0.31623321771621704, 0.4987336993217468]","[0.29022765159606934, 0.5066195726394653]","[0.31741154193878174, 0.5110167860984802]","[0.3509571850299835, 0.5099404454231262]"
"[0.38116031885147095, 0.50566565990448]","[0.3492836356163025, 0.49859488010406494]","[0.3170885443687439, 0.5005140900611877]","[0.2911210060119629, 0.5084506273269653]","[0.3177829384803772, 0.5124753713607788]","[0.35099124908447266, 0.5112639665603638]"
"[0.3803364038467407, 0.5069226026535034]","[0.3486493229866028, 0.5010439157485962]","[0.3164557218551636, 0.5029016733169556]","[0.2898426055908203, 0.5100821852684021]","[0.3169201612472534, 0.5137642025947571]","[0.35028931498527527, 0.5124638080596924]"
"[0.38112252950668335, 0.5071989297866821]","[0.3503803014755249, 0.5023336410522461]","[0.3188132345676422, 0.5040091276168823]","[0.29180872440338135, 0.5105268359184265]","[0.318442702293396, 0.5137737989425659]","[0.3515775203704834, 0.5125840902328491]"
"[0.3771260678768158, 0.5050362348556519]","[0.3447094261646271, 0.499874085187912]","[0.3116007447242737, 0.5015515685081482]","[0.2842613458633423, 0.5078682899475098]","[0.3124489188194275, 0.5113581418991089]","[0.3468763828277588, 0.5102194547653198]"
"[0.3790690302848816, 0.5042018890380859]","[0.3464699387550354, 0.49871718883514404]","[0.31338071823120117, 0.5003917217254639]","[0.2859238386154175, 0.5067132711410522]","[0.31469494104385376, 0.5104110836982727]","[0.34913358092308044, 0.5093476176261902]"
"[0.37791648507118225, 0.5033519268035889]","[0.344845712184906, 0.4966704249382019]","[0.31099754571914673, 0.49822911620140076]","[0.2830396890640259, 0.5050020217895508]","[0.3125499486923218, 0.5093292593955994]","[0.3475246727466583, 0.5084753632545471]"
"[0.3760649263858795, 0.5045256614685059]","[0.34283149242401123, 0.49745309352874756]","[0.30893081426620483, 0.49922168254852295]","[0.28141504526138306, 0.5066302418708801]","[0.31070202589035034, 0.5109924674034119]","[0.34564313292503357, 0.5099608302116394]"
"[0.376947820186615, 0.5039750933647156]","[0.34369421005249023, 0.4965047538280487]","[0.309780478477478, 0.4982740879058838]","[0.2825014889240265, 0.5059000253677368]","[0.31131598353385925, 0.5104740858078003]","[0.3462024927139282, 0.5095158219337463]"
"[0.37640905380249023, 0.5039172172546387]","[0.34295523166656494, 0.49661916494369507]","[0.30912938714027405, 0.4985595941543579]","[0.28189927339553833, 0.5063996315002441]","[0.31069573760032654, 0.5106953382492065]","[0.3455244302749634, 0.5095527768135071]"
"[0.37716102600097656, 0.5031867623329163]","[0.34381332993507385, 0.4962277412414551]","[0.31006932258605957, 0.4980250298976898]","[0.28277045488357544, 0.5054077506065369]","[0.3112553060054779, 0.5097028613090515]","[0.34614625573158264, 0.5086624622344971]"
"[0.37797462940216064, 0.5037971138954163]","[0.344682514667511, 0.4967321455478668]","[0.3109743595123291, 0.49845385551452637]","[0.2836340069770813, 0.5057753920555115]","[0.3121431767940521, 0.5101076364517212]","[0.3469794690608978, 0.509179413318634]"
"[0.3784000277519226, 0.5041471123695374]","[0.34537529945373535, 0.49720320105552673]","[0.31191688776016235, 0.49887824058532715]","[0.28455448150634766, 0.5061408877372742]","[0.31303703784942627, 0.5104157328605652]","[0.34763675928115845, 0.5094676613807678]"
"[0.37815505266189575, 0.5034725069999695]","[0.34480345249176025, 0.4968497157096863]","[0.3111962378025055, 0.49861660599708557]","[0.28379935026168823, 0.5056586861610413]","[0.31257006525993347, 0.5098093152046204]","[0.34736666083335876, 0.5087718963623047]"
"[0.37785640358924866, 0.502679705619812]","[0.34436455368995667, 0.4953234791755676]","[0.31030142307281494, 0.4970041513442993]","[0.28274399042129517, 0.504568874835968]","[0.31161046028137207, 0.508971095085144]","[0.3466538190841675, 0.5080446004867554]"
"[0.3759616017341614, 0.5037146806716919]","[0.34217730164527893, 0.49599510431289673]","[0.30780187249183655, 0.49772751331329346]","[0.28016719222068787, 0.5056944489479065]","[0.3091017007827759, 0.5102831125259399]","[0.3443991243839264, 0.5093339681625366]"
"[0.37236422300338745, 0.5040932893753052]","[0.33768463134765625, 0.496835857629776]","[0.3029558062553406, 0.4989215135574341]","[0.2753526568412781, 0.5071616768836975]","[0.30475515127182007, 0.5115183591842651]","[0.34057819843292236, 0.5101305246353149]"
"[0.37252604961395264, 0.5043100118637085]","[0.3385620415210724, 0.49800559878349304]","[0.3045499920845032, 0.5001428723335266]","[0.27695387601852417, 0.507934033870697]","[0.30583786964416504, 0.5118013620376587]","[0.34110093116760254, 0.5102428197860718]"
"[0.3740825355052948, 0.5045768618583679]","[0.3400515019893646, 0.4974844455718994]","[0.3057360351085663, 0.4994466006755829]","[0.2783123850822449, 0.5074194073677063]","[0.3068864941596985, 0.5116826295852661]","[0.34220728278160095, 0.5103867053985596]"
"[0.3745483160018921, 0.5047928094863892]","[0.3401155471801758, 0.4972460865974426]","[0.3055458068847656, 0.49914658069610596]","[0.2782214879989624, 0.5073352456092834]","[0.3065316379070282, 0.5118229389190674]","[0.3421314060688019, 0.5106916427612305]"
"[0.3732762634754181, 0.5046622157096863]","[0.33911943435668945, 0.49754229187965393]","[0.30483222007751465, 0.4994393289089203]","[0.2775908410549164, 0.5073533654212952]","[0.3057379722595215, 0.5117157101631165]","[0.34111517667770386, 0.5105677247047424]"
"[0.37429067492485046, 0.5048997402191162]","[0.34008458256721497, 0.49762895703315735]","[0.30566343665122986, 0.4995158016681671]","[0.2781505584716797, 0.507560133934021]","[0.30648645758628845, 0.5120543241500854]","[0.34199684858322144, 0.5108776092529297]"
"[0.3745867609977722, 0.5049652457237244]","[0.3409550189971924, 0.4979889988899231]","[0.30703699588775635, 0.49987006187438965]","[0.28008562326431274, 0.5075679421424866]","[0.3083305060863495, 0.511773407459259]","[0.3431950807571411, 0.510579526424408]"
"[0.37736275792121887, 0.5048890709877014]","[0.34392815828323364, 0.49787312746047974]","[0.3102506697177887, 0.49980634450912476]","[0.2832576036453247, 0.5075823664665222]","[0.31139224767684937, 0.5115748047828674]","[0.34609273076057434, 0.5104161500930786]"
"[0.3765771687030792, 0.5048984289169312]","[0.34339070320129395, 0.4986650049686432]","[0.30994102358818054, 0.5007141828536987]","[0.28266143798828125, 0.5082818269729614]","[0.31095966696739197, 0.511888325214386]","[0.3456215262413025, 0.5104790329933167]"
"[0.37675386667251587, 0.504574716091156]","[0.3434526026248932, 0.49767911434173584]","[0.3096039295196533, 0.49951958656311035]","[0.2823115587234497, 0.5071159601211548]","[0.310703307390213, 0.5111566781997681]","[0.34555310010910034, 0.5099999904632568]"
"[0.37640994787216187, 0.5045151114463806]","[0.3427096903324127, 0.4978872835636139]","[0.3088529706001282, 0.49988478422164917]","[0.2813519835472107, 0.5075427889823914]","[0.31015545129776, 0.5115042924880981]","[0.34524402022361755, 0.510174572467804]"
"[0.3759598731994629, 0.5050702095031738]","[0.3419775366783142, 0.4979563355445862]","[0.3077407479286194, 0.4999226927757263]","[0.2800096571445465, 0.5079178810119629]","[0.30879729986190796, 0.5121253728866577]","[0.34421682357788086, 0.5108771920204163]"
"[0.3789365887641907, 0.5052267909049988]","[0.3463326096534729, 0.49834591150283813]","[0.31258901953697205, 0.49992263317108154]","[0.28433746099472046, 0.5074272155761719]","[0.31296536326408386, 0.5115575194358826]","[0.34767359495162964, 0.5105222463607788]"
"[0.3793826103210449, 0.5057490468025208]","[0.34680020809173584, 0.4985796809196472]","[0.31317904591560364, 0.5001581311225891]","[0.2856397032737732, 0.5077601671218872]","[0.3137564957141876, 0.5119973421096802]","[0.348206102848053, 0.5110453963279724]"
"[0.38027551770210266, 0.505073070526123]","[0.34770700335502625, 0.4985628128051758]","[0.31437551975250244, 0.5003459453582764]","[0.2866992652416229, 0.5077196955680847]","[0.3147517442703247, 0.5114718675613403]","[0.349143385887146, 0.5104303956031799]"
"[0.37973955273628235, 0.50516676902771]","[0.3473735451698303, 0.4990858733654022]","[0.31445279717445374, 0.5009343028068542]","[0.28681647777557373, 0.5080937147140503]","[0.31481969356536865, 0.5117326974868774]","[0.3490135669708252, 0.5105999708175659]"
"[0.3798255920410156, 0.5054071545600891]","[0.3469342589378357, 0.4988774359226227]","[0.31353023648262024, 0.5007275342941284]","[0.28611043095588684, 0.5079935789108276]","[0.3144068121910095, 0.5118992328643799]","[0.3488749861717224, 0.5108111500740051]"
"[0.3792974352836609, 0.5053015947341919]","[0.34652698040008545, 0.4991627335548401]","[0.31322813034057617, 0.5009744763374329]","[0.2856377959251404, 0.5079922676086426]","[0.313973605632782, 0.511799693107605]","[0.34846508502960205, 0.5106401443481445]"
"[0.379843145608902, 0.5053136944770813]","[0.34668779373168945, 0.4986238181591034]","[0.31284457445144653, 0.5003998875617981]","[0.285074383020401, 0.5077404379844666]","[0.3137325644493103, 0.5118324756622314]","[0.34858664870262146, 0.5107706189155579]"
"[0.37951669096946716, 0.5052875876426697]","[0.3467436134815216, 0.4988354742527008]","[0.31309565901756287, 0.5005382895469666]","[0.2851561903953552, 0.5077671408653259]","[0.31356731057167053, 0.5116707682609558]","[0.34827858209609985, 0.5106192231178284]"
"[0.37949490547180176, 0.5050409436225891]","[0.3466848134994507, 0.4992036819458008]","[0.3133857846260071, 0.5010756850242615]","[0.28569257259368896, 0.5079687237739563]","[0.3141453266143799, 0.5116311311721802]","[0.34866073727607727, 0.5104312300682068]"
"[0.37882721424102783, 0.5053240656852722]","[0.34605687856674194, 0.49929577112197876]","[0.3125571310520172, 0.501140296459198]","[0.28470006585121155, 0.5082018971443176]","[0.3132212460041046, 0.511913537979126]","[0.3478366434574127, 0.5107470750808716]"
"[0.3789336085319519, 0.5054448843002319]","[0.3460795283317566, 0.49905896186828613]","[0.31253865361213684, 0.5008867979049683]","[0.2848469018936157, 0.5081608891487122]","[0.31318986415863037, 0.5120434165000916]","[0.34780895709991455, 0.5109351277351379]"
"[0.3790988028049469, 0.505594789981842]","[0.3460884690284729, 0.499210923910141]","[0.3124959170818329, 0.5010907649993896]","[0.2846972346305847, 0.5084295272827148]","[0.3132031261920929, 0.5123085975646973]","[0.3479354679584503, 0.5111385583877563]"
"[0.3790368437767029, 0.5046525597572327]","[0.34604644775390625, 0.4976916015148163]","[0.31214410066604614, 0.49923673272132874]","[0.28445565700531006, 0.5064370036125183]","[0.31278252601623535, 0.510746955871582]","[0.3475903272628784, 0.5099008679389954]"
"[0.3793215751647949, 0.5044918656349182]","[0.3464469313621521, 0.49800190329551697]","[0.31306612491607666, 0.49970385432243347]","[0.28586000204086304, 0.5068284273147583]","[0.3139960765838623, 0.5108839869499207]","[0.3484377861022949, 0.5098615288734436]"
"[0.37976178526878357, 0.5049175024032593]","[0.34710240364074707, 0.49798446893692017]","[0.31368541717529297, 0.4995657801628113]","[0.28646907210350037, 0.5069171786308289]","[0.31398627161979675, 0.511121928691864]","[0.3483986556529999, 0.5103071331977844]"
"[0.3797563910484314, 0.5062877535820007]","[0.3461803197860718, 0.498421311378479]","[0.3120061457157135, 0.5000239610671997]","[0.2851417660713196, 0.5079270005226135]","[0.31329643726348877, 0.5130106210708618]","[0.3481028974056244, 0.512122392654419]"
"[0.3802177608013153, 0.5074378848075867]","[0.34615063667297363, 0.49968934059143066]","[0.311993807554245, 0.5015750527381897]","[0.28470802307128906, 0.5097938179969788]","[0.31325921416282654, 0.5144197344779968]","[0.3482665419578552, 0.513257622718811]"
"[0.3794800937175751, 0.504809558391571]","[0.3457615375518799, 0.4972403645515442]","[0.3107309937477112, 0.498776376247406]","[0.28211647272109985, 0.5064597725868225]","[0.31171733140945435, 0.5112848281860352]","[0.34739866852760315, 0.5102885365486145]"
"[0.37830686569213867, 0.5044225454330444]","[0.3449766933917999, 0.49654635787010193]","[0.31034281849861145, 0.4979245066642761]","[0.2819400429725647, 0.5055826902389526]","[0.31158316135406494, 0.5104530453681946]","[0.34681758284568787, 0.5095562934875488]"
"[0.37925827503204346, 0.5034673810005188]","[0.34519580006599426, 0.49444547295570374]","[0.3097682595252991, 0.4958280324935913]","[0.28133195638656616, 0.5041760802268982]","[0.3111878037452698, 0.5095803737640381]","[0.3469843864440918, 0.5088343024253845]"
"[0.37750715017318726, 0.5035810470581055]","[0.34393537044525146, 0.49488210678100586]","[0.3091554641723633, 0.4963432550430298]","[0.2809002995491028, 0.5045196413993835]","[0.3105393052101135, 0.5095747113227844]","[0.34583622217178345, 0.5087692141532898]"
"[0.3778378367424011, 0.5052119493484497]","[0.34528547525405884, 0.49681973457336426]","[0.3115118145942688, 0.4984157681465149]","[0.2833067774772644, 0.5066280961036682]","[0.31282860040664673, 0.5111091732978821]","[0.3474103510379791, 0.5102320909500122]"
"[0.3771781623363495, 0.5051416754722595]","[0.3439875841140747, 0.4966568350791931]","[0.30962222814559937, 0.4982150197029114]","[0.2815072536468506, 0.5064387917518616]","[0.3110641837120056, 0.5113909840583801]","[0.3461785614490509, 0.510489821434021]"
"[0.3763680160045624, 0.505237340927124]","[0.3435090184211731, 0.49684324860572815]","[0.3094911277294159, 0.49850282073020935]","[0.2814715504646301, 0.5067428946495056]","[0.31079891324043274, 0.5113017559051514]","[0.3455747663974762, 0.5103751420974731]"
"[0.378096342086792, 0.5030407905578613]","[0.3454553484916687, 0.49390774965286255]","[0.31075000762939453, 0.494933545589447]","[0.2821405529975891, 0.5030682682991028]","[0.3114526569843292, 0.5085603594779968]","[0.3465332090854645, 0.508074164390564]"
"[0.37883636355400085, 0.5037525296211243]","[0.34686729311943054, 0.4944396913051605]","[0.31317582726478577, 0.4955064058303833]","[0.28568610548973083, 0.5036544799804688]","[0.31392350792884827, 0.5089060664176941]","[0.3480541706085205, 0.5085726976394653]"
"[0.38366931676864624, 0.5036729574203491]","[0.3516611158847809, 0.4945865273475647]","[0.31814202666282654, 0.4957863390445709]","[0.2910624146461487, 0.5038355588912964]","[0.31916940212249756, 0.5090638995170593]","[0.35306528210639954, 0.5086753964424133]"
"[0.38284432888031006, 0.5036101341247559]","[0.35058677196502686, 0.4953477382659912]","[0.31696927547454834, 0.4968133568763733]","[0.2897859215736389, 0.5046263337135315]","[0.3183520436286926, 0.5094039440155029]","[0.35242003202438354, 0.5086946487426758]"
"[0.3814450800418854, 0.5044153928756714]","[0.3487180769443512, 0.4961574673652649]","[0.3148704767227173, 0.4977346360683441]","[0.28749728202819824, 0.505738377571106]","[0.3162933886051178, 0.5105496644973755]","[0.35066652297973633, 0.5097406506538391]"
"[0.38132211565971375, 0.5035328269004822]","[0.3486843407154083, 0.49547529220581055]","[0.31487634778022766, 0.49697738885879517]","[0.28715449571609497, 0.504726767539978]","[0.31642115116119385, 0.5094407200813293]","[0.35082682967185974, 0.5086250901222229]"
"[0.3786872625350952, 0.5037464499473572]","[0.3462308943271637, 0.496184766292572]","[0.31256532669067383, 0.4977380037307739]","[0.28455883264541626, 0.5053819417953491]","[0.31366974115371704, 0.5101245641708374]","[0.34822291135787964, 0.5091639161109924]"
"[0.37917107343673706, 0.5031561851501465]","[0.3464430868625641, 0.49415507912635803]","[0.31232938170433044, 0.49550095200538635]","[0.2844903767108917, 0.503786027431488]","[0.31347203254699707, 0.508985698223114]","[0.3481397330760956, 0.5083668231964111]"
"[0.378786563873291, 0.5036848783493042]","[0.3459608852863312, 0.4945472478866577]","[0.31176236271858215, 0.49601155519485474]","[0.28380805253982544, 0.5045893788337708]","[0.3129291534423828, 0.509653627872467]","[0.34762001037597656, 0.5089786052703857]"
"[0.37809687852859497, 0.5024930238723755]","[0.3448455035686493, 0.4930533170700073]","[0.31019678711891174, 0.4944126605987549]","[0.28216323256492615, 0.5029679536819458]","[0.31145888566970825, 0.5082605481147766]","[0.346569687128067, 0.5076984763145447]"
"[0.37702980637550354, 0.5036858916282654]","[0.3436209559440613, 0.4945693612098694]","[0.3092373311519623, 0.49617475271224976]","[0.2813316285610199, 0.5048296451568604]","[0.31064242124557495, 0.509796142578125]","[0.34557783603668213, 0.5090418457984924]"
"[0.3758128881454468, 0.5024126172065735]","[0.3420613408088684, 0.49307331442832947]","[0.30704474449157715, 0.49455225467681885]","[0.27901750802993774, 0.503140926361084]","[0.30871737003326416, 0.5083790421485901]","[0.34409409761428833, 0.507678210735321]"
"[0.3742215037345886, 0.5039973258972168]","[0.34050798416137695, 0.49458184838294983]","[0.30585283041000366, 0.49621617794036865]","[0.27824339270591736, 0.505014181137085]","[0.3080175817012787, 0.5101653337478638]","[0.3431357443332672, 0.5092478394508362]"
"[0.3759094476699829, 0.5045610070228577]","[0.3420966863632202, 0.4952238202095032]","[0.3070621192455292, 0.49682557582855225]","[0.2789233326911926, 0.5056552290916443]","[0.30913540720939636, 0.5107506513595581]","[0.34454527497291565, 0.5097887516021729]"
"[0.37648776173591614, 0.5046605467796326]","[0.34295037388801575, 0.4957128167152405]","[0.3086114227771759, 0.49749550223350525]","[0.28107380867004395, 0.5062115788459778]","[0.31063538789749146, 0.5109897255897522]","[0.3454793691635132, 0.5099453926086426]"
"[0.3752860128879547, 0.5047553181648254]","[0.3413272500038147, 0.49544891715049744]","[0.3065388798713684, 0.4972362816333771]","[0.27890250086784363, 0.5061327815055847]","[0.3088526129722595, 0.5110713243484497]","[0.34406226873397827, 0.5100557804107666]"
"[0.3762550354003906, 0.5043244361877441]","[0.34206822514533997, 0.49496254324913025]","[0.306866317987442, 0.49673882126808167]","[0.27913886308670044, 0.5056800246238708]","[0.3093622922897339, 0.5107073783874512]","[0.34480175375938416, 0.5096654891967773]"
"[0.37571510672569275, 0.5049969553947449]","[0.34183406829833984, 0.49590250849723816]","[0.30726754665374756, 0.49778130650520325]","[0.27984684705734253, 0.5067073702812195]","[0.3094733655452728, 0.5115185379981995]","[0.34447336196899414, 0.5104222297668457]"
"[0.3751174807548523, 0.5043710470199585]","[0.34084564447402954, 0.49530765414237976]","[0.3059597909450531, 0.49730032682418823]","[0.27851325273513794, 0.5062621831893921]","[0.30850479006767273, 0.5110369920730591]","[0.34382081031799316, 0.5098560452461243]"
"[0.37522244453430176, 0.5044565200805664]","[0.3407297134399414, 0.49547165632247925]","[0.30568698048591614, 0.49748092889785767]","[0.2781877815723419, 0.5064486265182495]","[0.30829769372940063, 0.5112249851226807]","[0.3437560200691223, 0.5099833011627197]"
"[0.37614670395851135, 0.5046715140342712]","[0.34232544898986816, 0.49612879753112793]","[0.3079456388950348, 0.4981412887573242]","[0.2806742489337921, 0.506888210773468]","[0.3102063834667206, 0.51149582862854]","[0.34515613317489624, 0.5102338790893555]"
"[0.3759184777736664, 0.5044402480125427]","[0.3424941301345825, 0.4968228042125702]","[0.30825185775756836, 0.4987420439720154]","[0.2804225981235504, 0.5068120360374451]","[0.31011953949928284, 0.5112399458885193]","[0.3451048731803894, 0.5099145174026489]"
"[0.3764066696166992, 0.5041326284408569]","[0.34333720803260803, 0.49693936109542847]","[0.309320867061615, 0.4987677037715912]","[0.2813708186149597, 0.5065478086471558]","[0.3107457160949707, 0.510826587677002]","[0.345599502325058, 0.5095599293708801]"
"[0.37702247500419617, 0.5032734274864197]","[0.34417974948883057, 0.4958118796348572]","[0.31054240465164185, 0.4974578022956848]","[0.28294917941093445, 0.5050214529037476]","[0.31205224990844727, 0.5094901919364929]","[0.3465536832809448, 0.5084239840507507]"
"[0.37839388847351074, 0.5033366084098816]","[0.34572649002075195, 0.4948992431163788]","[0.3119018077850342, 0.49628135561943054]","[0.2841165065765381, 0.5042257905006409]","[0.313052237033844, 0.5091507434844971]","[0.3476252257823944, 0.5083832144737244]"
"[0.3796120584011078, 0.5039077997207642]","[0.3469279706478119, 0.49483826756477356]","[0.31327933073043823, 0.49625977873802185]","[0.286100834608078, 0.5045958757400513]","[0.31468966603279114, 0.5097090601921082]","[0.3490630090236664, 0.5090001821517944]"
"[0.37925857305526733, 0.5038213729858398]","[0.3464861810207367, 0.49574926495552063]","[0.3130018711090088, 0.4973753094673157]","[0.28549158573150635, 0.5054330825805664]","[0.3142654597759247, 0.5102434754371643]","[0.3487871289253235, 0.509263277053833]"
"[0.3778414726257324, 0.5031346678733826]","[0.3450324535369873, 0.4944913983345032]","[0.31138110160827637, 0.49608248472213745]","[0.2840445041656494, 0.5044181942939758]","[0.3127017915248871, 0.5093446373939514]","[0.3471159040927887, 0.5084619522094727]"
"[0.3778955042362213, 0.5022097826004028]","[0.3450579345226288, 0.49324148893356323]","[0.31106042861938477, 0.4945996105670929]","[0.2834300994873047, 0.502923309803009]","[0.3119511306285858, 0.5081753730773926]","[0.34664538502693176, 0.5074957013130188]"
"[0.37737420201301575, 0.5018236637115479]","[0.34440362453460693, 0.4923819899559021]","[0.3104369342327118, 0.4938015043735504]","[0.28328004479408264, 0.5023708939552307]","[0.31175118684768677, 0.5077409744262695]","[0.34632179141044617, 0.5071169137954712]"
