463,385,387,263,373,380
"[0.4978845715522766, 0.502114474773407]","[0.5373494029045105, 0.49229490756988525]","[0.5713394284248352, 0.4933513402938843]","[0.594984769821167, 0.5019273161888123]","[0.5696343183517456, 0.5075340270996094]","[0.5355534553527832, 0.5073476433753967]"
"[0.49778270721435547, 0.5019752383232117]","[0.537036657333374, 0.4921523928642273]","[0.570854663848877, 0.4931607246398926]","[0.5942652225494385, 0.5016725659370422]","[0.5691535472869873, 0.5073187351226807]","[0.5352888703346252, 0.5071892738342285]"
"[0.49851465225219727, 0.5019882917404175]","[0.5381160974502563, 0.4921562969684601]","[0.5721216201782227, 0.4932636618614197]","[0.5954573750495911, 0.5018792748451233]","[0.5702542662620544, 0.5075181126594543]","[0.5361872911453247, 0.507306694984436]"
"[0.4969528913497925, 0.5021712779998779]","[0.5363264083862305, 0.4926320016384125]","[0.5700246095657349, 0.49372991919517517]","[0.5933876633644104, 0.5021366477012634]","[0.5681832432746887, 0.5076152682304382]","[0.5342954993247986, 0.5073845386505127]"
"[0.49672096967697144, 0.5019649863243103]","[0.5360361337661743, 0.4927169680595398]","[0.5696773529052734, 0.49381864070892334]","[0.5932128429412842, 0.5020734667778015]","[0.5680009126663208, 0.5074625015258789]","[0.5341293811798096, 0.5072188377380371]"
"[0.49769270420074463, 0.5016822218894958]","[0.5369469523429871, 0.492318719625473]","[0.5705585479736328, 0.4935015141963959]","[0.5939076542854309, 0.5018775463104248]","[0.5686584115028381, 0.5072320699691772]","[0.534899115562439, 0.5069323778152466]"
"[0.49793460965156555, 0.5018004775047302]","[0.5371087193489075, 0.4922020435333252]","[0.5707262754440308, 0.4933033585548401]","[0.5940625071525574, 0.5017153024673462]","[0.5688323974609375, 0.5071855783462524]","[0.5350845456123352, 0.5069441795349121]"
"[0.4986332058906555, 0.5012128949165344]","[0.537866473197937, 0.4918041229248047]","[0.5717853307723999, 0.492939829826355]","[0.5954296588897705, 0.5014064311981201]","[0.5701183676719666, 0.5068338513374329]","[0.5361292958259583, 0.5065233111381531]"
"[0.49846071004867554, 0.5012848973274231]","[0.5375452041625977, 0.49179404973983765]","[0.5714555382728577, 0.4928129017353058]","[0.5951842665672302, 0.5013049840927124]","[0.5700480341911316, 0.506804347038269]","[0.5360180139541626, 0.5065405964851379]"
"[0.4990939199924469, 0.5015861988067627]","[0.5383771657943726, 0.49244236946105957]","[0.5723348259925842, 0.49352210760116577]","[0.596270740032196, 0.5020315051078796]","[0.5709150433540344, 0.5074837803840637]","[0.5367621779441833, 0.5070928335189819]"
"[0.5006798505783081, 0.5016699433326721]","[0.5400874018669128, 0.49260616302490234]","[0.5741205215454102, 0.49375951290130615]","[0.5981057286262512, 0.5023418664932251]","[0.5726509094238281, 0.5077171921730042]","[0.5384424924850464, 0.5072653293609619]"
"[0.500697135925293, 0.5018936395645142]","[0.5404046177864075, 0.4924069344997406]","[0.5744819641113281, 0.49364322423934937]","[0.5982018709182739, 0.5024543404579163]","[0.57258540391922, 0.507867157459259]","[0.5384076833724976, 0.5074031352996826]"
"[0.49904003739356995, 0.5019336342811584]","[0.5385223031044006, 0.49266302585601807]","[0.5723857879638672, 0.49396786093711853]","[0.5957950949668884, 0.5026869773864746]","[0.570338249206543, 0.508015513420105]","[0.5364078283309937, 0.5075300931930542]"
"[0.49824658036231995, 0.5021133422851562]","[0.5375365614891052, 0.49301350116729736]","[0.5713344812393188, 0.4941614866256714]","[0.5950227975845337, 0.5026907920837402]","[0.5697240233421326, 0.5081539154052734]","[0.5357534289360046, 0.50776606798172]"
"[0.4989040791988373, 0.5023723244667053]","[0.5380958914756775, 0.4932711124420166]","[0.5717793703079224, 0.4944441318511963]","[0.5956782102584839, 0.5030919313430786]","[0.5703608989715576, 0.5084555149078369]","[0.536445677280426, 0.5080153346061707]"
"[0.4997923672199249, 0.5018392205238342]","[0.539416491985321, 0.4927264451980591]","[0.5733484625816345, 0.4941207766532898]","[0.596770703792572, 0.5029255151748657]","[0.5714283585548401, 0.5082613825798035]","[0.5374067425727844, 0.5076816082000732]"
"[0.4971292316913605, 0.502188503742218]","[0.5363177061080933, 0.4926428496837616]","[0.5702244639396667, 0.49374961853027344]","[0.5942120552062988, 0.5025825500488281]","[0.5689316391944885, 0.5081880688667297]","[0.5348633527755737, 0.5078721046447754]"
"[0.49840208888053894, 0.5025271773338318]","[0.5377105474472046, 0.4930385649204254]","[0.5716271996498108, 0.4942033886909485]","[0.5952945351600647, 0.5028868317604065]","[0.5700057148933411, 0.5085154175758362]","[0.5359488725662231, 0.5081647038459778]"
"[0.49794548749923706, 0.5027884840965271]","[0.5368340611457825, 0.4934847056865692]","[0.5703473091125488, 0.4945792555809021]","[0.5938974618911743, 0.5030986070632935]","[0.5688114166259766, 0.5086323618888855]","[0.5350719690322876, 0.5083043575286865]"
"[0.4983048439025879, 0.5028943419456482]","[0.5374099016189575, 0.49390000104904175]","[0.5709806680679321, 0.4948311150074005]","[0.5948473811149597, 0.5028289556503296]","[0.5693891048431396, 0.5082018971443176]","[0.5354996919631958, 0.5079806447029114]"
"[0.5000483393669128, 0.503194272518158]","[0.5398387908935547, 0.49400874972343445]","[0.5739124417304993, 0.49504539370536804]","[0.5980222821235657, 0.5033555626869202]","[0.572210431098938, 0.508963942527771]","[0.5379589200019836, 0.508711576461792]"
"[0.5017422437667847, 0.5032957196235657]","[0.5418517589569092, 0.4933210015296936]","[0.5765690803527832, 0.4942833483219147]","[0.6005202531814575, 0.5028870701789856]","[0.5742137432098389, 0.5089277625083923]","[0.5396273732185364, 0.5087080597877502]"
"[0.5012631416320801, 0.5031957030296326]","[0.5410239100456238, 0.49303075671195984]","[0.575656533241272, 0.4938453733921051]","[0.5995664596557617, 0.5023415684700012]","[0.573366641998291, 0.5083857774734497]","[0.538953423500061, 0.5082960724830627]"
"[0.5008453726768494, 0.5030856728553772]","[0.5408552885055542, 0.49279606342315674]","[0.5754162073135376, 0.49381664395332336]","[0.5990277528762817, 0.5025088787078857]","[0.572844922542572, 0.508486807346344]","[0.5384726524353027, 0.5083057284355164]"
"[0.502093493938446, 0.5033552050590515]","[0.5419511198997498, 0.49329355359077454]","[0.5766159892082214, 0.4941025972366333]","[0.6006366014480591, 0.5025562047958374]","[0.5742623805999756, 0.5086418390274048]","[0.5398386120796204, 0.508523166179657]"
"[0.5020750164985657, 0.5027768015861511]","[0.5422080755233765, 0.4926930069923401]","[0.5770074725151062, 0.493609756231308]","[0.6009542346000671, 0.5021565556526184]","[0.574432909488678, 0.508122444152832]","[0.5398654341697693, 0.5079078674316406]"
"[0.5018543004989624, 0.5029984712600708]","[0.541902482509613, 0.4924972951412201]","[0.5767197012901306, 0.49334532022476196]","[0.6004849076271057, 0.5020857453346252]","[0.5742315649986267, 0.5082258582115173]","[0.5397338271141052, 0.5081143975257874]"
"[0.5005404949188232, 0.5021308660507202]","[0.5391123294830322, 0.49193474650382996]","[0.5730934739112854, 0.4925691783428192]","[0.5964771509170532, 0.5006740689277649]","[0.570915699005127, 0.5066947937011719]","[0.537152886390686, 0.5067579746246338]"
"[0.4980013966560364, 0.5035969018936157]","[0.536366879940033, 0.49371200799942017]","[0.5695082545280457, 0.4942872226238251]","[0.5929597616195679, 0.5022231340408325]","[0.5676820278167725, 0.5081387758255005]","[0.5344108939170837, 0.5082714557647705]"
"[0.49900302290916443, 0.5023015737533569]","[0.5377286672592163, 0.49261021614074707]","[0.5713418126106262, 0.49358031153678894]","[0.5940958857536316, 0.5016573071479797]","[0.5689606666564941, 0.5073097944259644]","[0.5354670286178589, 0.5071951150894165]"
"[0.5018293857574463, 0.5038692951202393]","[0.540999710559845, 0.4943564534187317]","[0.57465660572052, 0.49535468220710754]","[0.5982368588447571, 0.5038296580314636]","[0.5728052854537964, 0.5095768570899963]","[0.5390193462371826, 0.5092884302139282]"
"[0.5024563670158386, 0.5018439888954163]","[0.5410962700843811, 0.4931636154651642]","[0.5745371580123901, 0.49454429745674133]","[0.5971364974975586, 0.5027912855148315]","[0.5724694132804871, 0.5080799460411072]","[0.5391076803207397, 0.5074625015258789]"
"[0.5017802715301514, 0.5030952095985413]","[0.5403661727905273, 0.4947582185268402]","[0.5734935998916626, 0.4960785508155823]","[0.5971494913101196, 0.5045142769813538]","[0.5723177790641785, 0.5095222592353821]","[0.5388825535774231, 0.5088443160057068]"
"[0.5038390159606934, 0.5027563571929932]","[0.5427932143211365, 0.49394166469573975]","[0.5765108466148376, 0.495098352432251]","[0.5999714136123657, 0.5035494565963745]","[0.5748516321182251, 0.509009838104248]","[0.5411205291748047, 0.5084429979324341]"
"[0.5030483603477478, 0.5031746029853821]","[0.5422499775886536, 0.49407875537872314]","[0.5760892629623413, 0.4953577518463135]","[0.5993329882621765, 0.5040324926376343]","[0.574184775352478, 0.5094892382621765]","[0.5403934717178345, 0.5088877081871033]"
"[0.5035487413406372, 0.5030587315559387]","[0.543100118637085, 0.4937571585178375]","[0.5771781802177429, 0.49496984481811523]","[0.6006934642791748, 0.5037355422973633]","[0.5752048492431641, 0.5092670917510986]","[0.5412185788154602, 0.5087155699729919]"
"[0.5039787888526917, 0.5029457211494446]","[0.5435783863067627, 0.4935670495033264]","[0.577646791934967, 0.49490126967430115]","[0.6009365320205688, 0.5037491321563721]","[0.575567364692688, 0.5093175768852234]","[0.5416622161865234, 0.5087192058563232]"
"[0.5037352442741394, 0.5026083588600159]","[0.5429369807243347, 0.4934437870979309]","[0.5767742395401001, 0.4947222173213959]","[0.5999476909637451, 0.503311038017273]","[0.5746371746063232, 0.5087790489196777]","[0.5409626960754395, 0.5081633925437927]"
"[0.5039228796958923, 0.5029924511909485]","[0.5434523820877075, 0.49371227622032166]","[0.5774886012077332, 0.49505355954170227]","[0.600716769695282, 0.5038189888000488]","[0.5753529071807861, 0.5093167424201965]","[0.541480302810669, 0.5087160468101501]"
"[0.5036380290985107, 0.5033466219902039]","[0.5432680249214172, 0.4946703016757965]","[0.5770873427391052, 0.49633997678756714]","[0.6002097129821777, 0.5049877166748047]","[0.574870765209198, 0.5098973512649536]","[0.5410076975822449, 0.5091089606285095]"
"[0.5022640228271484, 0.5034229755401611]","[0.5412400960922241, 0.49554216861724854]","[0.5742074847221375, 0.4973742663860321]","[0.5971063375473022, 0.5060638189315796]","[0.5725687146186829, 0.5106585025787354]","[0.5392507314682007, 0.5097240209579468]"
"[0.49942171573638916, 0.504107654094696]","[0.5383516550064087, 0.4942806661128998]","[0.5721484422683716, 0.4956456124782562]","[0.595142126083374, 0.5048167705535889]","[0.5706101059913635, 0.5101885199546814]","[0.5369085073471069, 0.5097938179969788]"
"[0.500099241733551, 0.5041672587394714]","[0.539548397064209, 0.49502161145210266]","[0.5731132626533508, 0.4967149794101715]","[0.5960701107978821, 0.5056714415550232]","[0.5713788866996765, 0.5106558799743652]","[0.5376200079917908, 0.5100443363189697]"
"[0.5010271072387695, 0.5048865675926208]","[0.5391079783439636, 0.4972250461578369]","[0.5716438293457031, 0.4983588755130768]","[0.5954347848892212, 0.505995512008667]","[0.5707767009735107, 0.5108680725097656]","[0.5375513434410095, 0.5104098916053772]"
"[0.5017094016075134, 0.5042101144790649]","[0.540213406085968, 0.4966919720172882]","[0.5730769038200378, 0.4980885088443756]","[0.5965884923934937, 0.5059504508972168]","[0.5717178583145142, 0.5107876062393188]","[0.5383914709091187, 0.510040283203125]"
"[0.5014013051986694, 0.5048178434371948]","[0.5404524207115173, 0.496990829706192]","[0.5735310912132263, 0.4985048174858093]","[0.5969762206077576, 0.5068186521530151]","[0.5718833208084106, 0.5116339921951294]","[0.5382909178733826, 0.5108201503753662]"
"[0.5017175674438477, 0.5033817887306213]","[0.5404201745986938, 0.4961102306842804]","[0.5732154250144958, 0.49785810708999634]","[0.5962982773780823, 0.5061066746711731]","[0.571824848651886, 0.5105875134468079]","[0.53859543800354, 0.5096214413642883]"
"[0.5022470951080322, 0.5044569373130798]","[0.5415540337562561, 0.496837854385376]","[0.5747533440589905, 0.49849438667297363]","[0.5984679460525513, 0.5068516731262207]","[0.573213517665863, 0.5114526152610779]","[0.5395367741584778, 0.510520875453949]"
"[0.5027899742126465, 0.5041077733039856]","[0.5418426990509033, 0.49640852212905884]","[0.5751645565032959, 0.49812212586402893]","[0.5980415344238281, 0.5064017176628113]","[0.5730934143066406, 0.5110586285591125]","[0.5396224856376648, 0.5100734829902649]"
"[0.5010626316070557, 0.5050440430641174]","[0.5404474139213562, 0.4972357451915741]","[0.5737238526344299, 0.4989347755908966]","[0.597197949886322, 0.5074735283851624]","[0.5720987915992737, 0.5122430324554443]","[0.53840571641922, 0.5113639235496521]"
"[0.5017530918121338, 0.5045186281204224]","[0.5411169528961182, 0.49711641669273376]","[0.5738648176193237, 0.49915117025375366]","[0.5962239503860474, 0.5079727172851562]","[0.5717418193817139, 0.5124908089637756]","[0.5385057926177979, 0.5112858414649963]"
"[0.5005818009376526, 0.5055014491081238]","[0.5401538610458374, 0.49822285771369934]","[0.5731073617935181, 0.5002952814102173]","[0.5962715148925781, 0.5092143416404724]","[0.5713613629341125, 0.5135012269020081]","[0.5378473997116089, 0.5122299790382385]"
"[0.5008148550987244, 0.5042006969451904]","[0.5407251119613647, 0.49653327465057373]","[0.5745394229888916, 0.49824702739715576]","[0.5984928011894226, 0.5067009925842285]","[0.5730798840522766, 0.5114312767982483]","[0.5388034582138062, 0.5104811787605286]"
"[0.4981939494609833, 0.5031593441963196]","[0.5376777648925781, 0.4948459565639496]","[0.5712741017341614, 0.49625006318092346]","[0.5950172543525696, 0.5045652985572815]","[0.5699087977409363, 0.5096381306648254]","[0.5356847047805786, 0.5090047121047974]"
"[0.496957391500473, 0.5023463368415833]","[0.5358121395111084, 0.4932997226715088]","[0.5690665245056152, 0.49455025792121887]","[0.5918605327606201, 0.5029849410057068]","[0.5675743818283081, 0.5084035992622375]","[0.5339183211326599, 0.5080115795135498]"
"[0.49857157468795776, 0.5031923055648804]","[0.536961555480957, 0.4931699335575104]","[0.570275068283081, 0.4937618672847748]","[0.5936002731323242, 0.5019825100898743]","[0.5692943930625916, 0.5080074071884155]","[0.5356876850128174, 0.508083701133728]"
"[0.4978334903717041, 0.5028616786003113]","[0.537062406539917, 0.4932611584663391]","[0.5711328983306885, 0.49382728338241577]","[0.5953338742256165, 0.5019433498382568]","[0.5697956085205078, 0.5082150101661682]","[0.5355830192565918, 0.5082356333732605]"
"[0.4989973306655884, 0.5024238228797913]","[0.5384894609451294, 0.4930696487426758]","[0.5725927948951721, 0.49396631121635437]","[0.5964452028274536, 0.5023577213287354]","[0.5712394714355469, 0.5083790421485901]","[0.5370845198631287, 0.5082380175590515]"
"[0.4964292049407959, 0.5014677047729492]","[0.5353921055793762, 0.49225613474845886]","[0.5688279867172241, 0.49317413568496704]","[0.592003583908081, 0.5012977719306946]","[0.5672658681869507, 0.5068895816802979]","[0.5335463285446167, 0.5067764520645142]"
"[0.4977312386035919, 0.5027080178260803]","[0.5371894836425781, 0.4936562776565552]","[0.571334958076477, 0.4943574070930481]","[0.5957589745521545, 0.5025453567504883]","[0.5704545974731445, 0.508501410484314]","[0.5359887480735779, 0.5084108710289001]"
"[0.4982760548591614, 0.5026568174362183]","[0.5376166105270386, 0.493929386138916]","[0.5715270042419434, 0.4948526620864868]","[0.5954041481018066, 0.5029307007789612]","[0.5702693462371826, 0.5086705684661865]","[0.5361077189445496, 0.5084568858146667]"
"[0.4969633221626282, 0.5011991262435913]","[0.5358172655105591, 0.49241188168525696]","[0.5692349672317505, 0.49321138858795166]","[0.5931075811386108, 0.501129686832428]","[0.5681456327438354, 0.5067577958106995]","[0.5342773199081421, 0.5066107511520386]"
"[0.4970434010028839, 0.501730740070343]","[0.5354612469673157, 0.49282220005989075]","[0.5687934756278992, 0.4934709668159485]","[0.5927547216415405, 0.5012327432632446]","[0.5677932500839233, 0.506854236125946]","[0.5340705513954163, 0.5067957043647766]"
"[0.4966299533843994, 0.5016171336174011]","[0.535775363445282, 0.4923066794872284]","[0.5696280002593994, 0.4928613305091858]","[0.5937285423278809, 0.5007259249687195]","[0.5684075951576233, 0.5067912340164185]","[0.5342463254928589, 0.5068340301513672]"
"[0.49671778082847595, 0.5022287964820862]","[0.535372257232666, 0.4937916398048401]","[0.5686846375465393, 0.49451446533203125]","[0.5925913453102112, 0.5022661089897156]","[0.5676738023757935, 0.5078616142272949]","[0.533890962600708, 0.5076969265937805]"
"[0.49863317608833313, 0.5026120543479919]","[0.5379989147186279, 0.49393028020858765]","[0.5717888474464417, 0.4947606325149536]","[0.5958290696144104, 0.5027853846549988]","[0.5704391598701477, 0.5084419846534729]","[0.5362634658813477, 0.5082167983055115]"
"[0.499855101108551, 0.5024540424346924]","[0.5394300818443298, 0.4934600293636322]","[0.5735623836517334, 0.4943625330924988]","[0.5982871651649475, 0.5028325319290161]","[0.5726221799850464, 0.5085323452949524]","[0.538247287273407, 0.5083051919937134]"
"[0.500498354434967, 0.5027497410774231]","[0.5413967370986938, 0.4923465847969055]","[0.5765818953514099, 0.4933205544948578]","[0.6006988286972046, 0.5025266408920288]","[0.5746133327484131, 0.5086485743522644]","[0.5396085977554321, 0.5083984732627869]"
"[0.499843955039978, 0.5028880834579468]","[0.540756106376648, 0.4929405450820923]","[0.5758367776870728, 0.493965208530426]","[0.6002623438835144, 0.5031341314315796]","[0.5741215944290161, 0.5090903639793396]","[0.5391260385513306, 0.5087431073188782]"
"[0.5002833604812622, 0.5031715035438538]","[0.5409181118011475, 0.493058443069458]","[0.5759236812591553, 0.4940260052680969]","[0.6002219915390015, 0.5031962990760803]","[0.5743612051010132, 0.5092065930366516]","[0.5394647121429443, 0.5089333653450012]"
"[0.5010969638824463, 0.5029656291007996]","[0.5418211817741394, 0.4928712248802185]","[0.5769090056419373, 0.4937759041786194]","[0.6011630892753601, 0.5027831196784973]","[0.5752776265144348, 0.508840024471283]","[0.5402151942253113, 0.5085974335670471]"
"[0.5015375018119812, 0.5029849410057068]","[0.5421909689903259, 0.49289602041244507]","[0.5771687030792236, 0.4938773512840271]","[0.6011497974395752, 0.5030509233474731]","[0.5754860043525696, 0.5090651512145996]","[0.5405184626579285, 0.5087720155715942]"
"[0.5009151697158813, 0.5027490854263306]","[0.5411732196807861, 0.49275651574134827]","[0.5757009387016296, 0.4937298893928528]","[0.5994130969047546, 0.5028878450393677]","[0.5741590261459351, 0.5089012980461121]","[0.5394956469535828, 0.5086004137992859]"
"[0.5014874935150146, 0.5022577047348022]","[0.542087972164154, 0.4919007122516632]","[0.5769754648208618, 0.49269023537635803]","[0.6012113690376282, 0.5016931891441345]","[0.5754038095474243, 0.507929265499115]","[0.5404229760169983, 0.5077916979789734]"
"[0.499420702457428, 0.5024123787879944]","[0.5400686264038086, 0.4921454191207886]","[0.5746175050735474, 0.49334391951560974]","[0.5980310440063477, 0.5025998950004578]","[0.5723099708557129, 0.5083627700805664]","[0.5377277731895447, 0.5079729557037354]"
"[0.500917375087738, 0.5025686621665955]","[0.5410252809524536, 0.49298325181007385]","[0.5754420161247253, 0.49404436349868774]","[0.5991275906562805, 0.5028864741325378]","[0.5735701322555542, 0.5086160898208618]","[0.5390411019325256, 0.5081782341003418]"
"[0.502066433429718, 0.5027120113372803]","[0.5429115295410156, 0.49293452501296997]","[0.5779306888580322, 0.49369898438453674]","[0.6028369665145874, 0.5023888945579529]","[0.5764145851135254, 0.5084760189056396]","[0.5411794185638428, 0.5082577466964722]"
"[0.499911367893219, 0.5026045441627502]","[0.5406534671783447, 0.4930238723754883]","[0.5755466222763062, 0.4939234256744385]","[0.5998235940933228, 0.5025292634963989]","[0.5736262798309326, 0.5085921287536621]","[0.5385625958442688, 0.5082764625549316]"
"[0.5001820921897888, 0.5026394724845886]","[0.5415312647819519, 0.4929613769054413]","[0.5767430067062378, 0.49414247274398804]","[0.6010138392448425, 0.5032233595848083]","[0.5746082663536072, 0.5092265605926514]","[0.5393495559692383, 0.5086851119995117]"
"[0.49969327449798584, 0.5031947493553162]","[0.5396432280540466, 0.4942086935043335]","[0.5739594101905823, 0.49505615234375]","[0.5984681844711304, 0.5033894777297974]","[0.5726462006568909, 0.5091800093650818]","[0.5380447506904602, 0.5088575482368469]"
"[0.49869194626808167, 0.5023324489593506]","[0.5385689735412598, 0.4932383894920349]","[0.5730375647544861, 0.49369531869888306]","[0.5979052782058716, 0.5015956163406372]","[0.571725606918335, 0.507699191570282]","[0.5369582176208496, 0.5076192021369934]"
"[0.4971757233142853, 0.5020602345466614]","[0.5368574261665344, 0.4927491843700409]","[0.5712941884994507, 0.49314209818840027]","[0.596190333366394, 0.5009542107582092]","[0.5700128078460693, 0.5071130394935608]","[0.5352813005447388, 0.5071585178375244]"
"[0.49740472435951233, 0.5024408102035522]","[0.536948561668396, 0.49333691596984863]","[0.5710783004760742, 0.49380648136138916]","[0.5958361625671387, 0.5016686320304871]","[0.5699194669723511, 0.5077446103096008]","[0.5353695154190063, 0.507720947265625]"
"[0.499155730009079, 0.5018317699432373]","[0.5395771861076355, 0.49277910590171814]","[0.5743936896324158, 0.49332964420318604]","[0.5995957851409912, 0.5012167096138]","[0.5728013515472412, 0.5072742104530334]","[0.5376808047294617, 0.507131814956665]"
"[0.49979013204574585, 0.5021680593490601]","[0.5401852130889893, 0.4926048219203949]","[0.5752688050270081, 0.49311885237693787]","[0.600271463394165, 0.5012906193733215]","[0.5737286806106567, 0.5075677633285522]","[0.5384918451309204, 0.5074955224990845]"
"[0.49890753626823425, 0.5023175477981567]","[0.5389591455459595, 0.49325987696647644]","[0.573676347732544, 0.4936548173427582]","[0.5989370942115784, 0.5014025568962097]","[0.5724026560783386, 0.5076292157173157]","[0.5373502969741821, 0.5076204538345337]"
"[0.49826401472091675, 0.5020678639411926]","[0.5380358695983887, 0.49276626110076904]","[0.5724899172782898, 0.49319520592689514]","[0.5972517132759094, 0.5010808706283569]","[0.571158766746521, 0.507343590259552]","[0.5364232063293457, 0.5073719024658203]"
"[0.49760231375694275, 0.502630352973938]","[0.5372905731201172, 0.4932820200920105]","[0.5715317726135254, 0.49378708004951477]","[0.596170961856842, 0.5018389821052551]","[0.5701909065246582, 0.5080425143241882]","[0.5356189012527466, 0.5080393552780151]"
"[0.4983048439025879, 0.5020102262496948]","[0.5387497544288635, 0.49272090196609497]","[0.57356196641922, 0.49329227209091187]","[0.5985147953033447, 0.5013999342918396]","[0.5719634294509888, 0.5075554847717285]","[0.5368677377700806, 0.507430374622345]"
"[0.4976118505001068, 0.5023350119590759]","[0.5378059148788452, 0.49289125204086304]","[0.5725827217102051, 0.4933391511440277]","[0.5974347591400146, 0.5013686418533325]","[0.5711352229118347, 0.5077124238014221]","[0.5360937714576721, 0.5076863765716553]"
"[0.4971768260002136, 0.502903401851654]","[0.53715580701828, 0.49330011010169983]","[0.5716695785522461, 0.4937489628791809]","[0.5963481664657593, 0.5019143223762512]","[0.5704003572463989, 0.5082547664642334]","[0.5355857610702515, 0.5083052515983582]"
"[0.4992368221282959, 0.5024538636207581]","[0.5395673513412476, 0.49290353059768677]","[0.574356198310852, 0.49358171224594116]","[0.5985850691795349, 0.5019261837005615]","[0.5726218223571777, 0.5081712603569031]","[0.5377368330955505, 0.5080109238624573]"
"[0.49931323528289795, 0.5028973817825317]","[0.5396855473518372, 0.49345919489860535]","[0.5744501352310181, 0.49393704533576965]","[0.5994217395782471, 0.5021488070487976]","[0.5732719898223877, 0.508447527885437]","[0.5381814241409302, 0.508435070514679]"
"[0.4985361099243164, 0.5018471479415894]","[0.5395174026489258, 0.492080956697464]","[0.5748183727264404, 0.4927581548690796]","[0.599466860294342, 0.5011889338493347]","[0.5731497406959534, 0.5075889229774475]","[0.5377247929573059, 0.5074533224105835]"
"[0.49730101227760315, 0.5016661882400513]","[0.5374245643615723, 0.49168506264686584]","[0.5720700025558472, 0.49227845668792725]","[0.5962907671928406, 0.5006539821624756]","[0.5705002546310425, 0.5069127678871155]","[0.535765528678894, 0.5069548487663269]"
"[0.4965861439704895, 0.5023804903030396]","[0.536448061466217, 0.4925851821899414]","[0.5708804726600647, 0.49316856265068054]","[0.5950950980186462, 0.501474142074585]","[0.5693512558937073, 0.5076780915260315]","[0.5348211526870728, 0.5076878666877747]"
"[0.497545450925827, 0.5025397539138794]","[0.5380545854568481, 0.4925772249698639]","[0.5729343295097351, 0.4932113289833069]","[0.5974396467208862, 0.5017247200012207]","[0.5713567733764648, 0.5080406069755554]","[0.536362886428833, 0.5080121159553528]"
"[0.49772724509239197, 0.5021988749504089]","[0.5381669998168945, 0.4922932982444763]","[0.5729628801345825, 0.4929403066635132]","[0.5971605777740479, 0.5014365911483765]","[0.5712457299232483, 0.5077376365661621]","[0.5363233685493469, 0.5076794624328613]"
"[0.49771612882614136, 0.5024598240852356]","[0.5375787019729614, 0.4929650127887726]","[0.5718849301338196, 0.49361252784729004]","[0.5959057211875916, 0.5018437504768372]","[0.5704491138458252, 0.5080016851425171]","[0.5358598232269287, 0.5079459547996521]"
"[0.4985297918319702, 0.5026726722717285]","[0.5386044383049011, 0.49338194727897644]","[0.5730230808258057, 0.4941176772117615]","[0.5973672866821289, 0.5024303793907166]","[0.5716581344604492, 0.5084906816482544]","[0.5369830131530762, 0.5083568096160889]"
"[0.4981585144996643, 0.502254068851471]","[0.537909209728241, 0.4928695857524872]","[0.5722025632858276, 0.49348771572113037]","[0.5961195230484009, 0.501663863658905]","[0.5708408355712891, 0.5078815817832947]","[0.5363094806671143, 0.5078413486480713]"
"[0.49853840470314026, 0.5025920271873474]","[0.5384634137153625, 0.49287500977516174]","[0.5728883743286133, 0.49357202649116516]","[0.596727728843689, 0.501915454864502]","[0.5714350938796997, 0.5080772042274475]","[0.5368687510490417, 0.5080332159996033]"
"[0.49963855743408203, 0.5025372505187988]","[0.5394774079322815, 0.4930056631565094]","[0.5739578008651733, 0.49347755312919617]","[0.5983884334564209, 0.5015529990196228]","[0.5725849270820618, 0.5077778697013855]","[0.5379502773284912, 0.5078121423721313]"
"[0.5010709762573242, 0.5031464695930481]","[0.5414385795593262, 0.4936155080795288]","[0.5766264796257019, 0.4939192235469818]","[0.6018368005752563, 0.5018775463104248]","[0.5751342177391052, 0.5083073973655701]","[0.5399149656295776, 0.5083488821983337]"
"[0.49971580505371094, 0.5023457407951355]","[0.5413452982902527, 0.49260616302490234]","[0.5770416259765625, 0.4933106303215027]","[0.6017761826515198, 0.5017632246017456]","[0.5750019550323486, 0.5083544254302979]","[0.5392804145812988, 0.508150577545166]"
"[0.5000685453414917, 0.5026084780693054]","[0.5414642095565796, 0.49238133430480957]","[0.5773739218711853, 0.4930311441421509]","[0.6017692685127258, 0.5017397999763489]","[0.5752643942832947, 0.508386492729187]","[0.5396106839179993, 0.5082370042800903]"
"[0.5002957582473755, 0.5030297040939331]","[0.5404521226882935, 0.4926348626613617]","[0.5757659077644348, 0.49294567108154297]","[0.6000833511352539, 0.5014352798461914]","[0.5743579864501953, 0.5081550478935242]","[0.5392645597457886, 0.5083251595497131]"
"[0.5016192197799683, 0.5034106373786926]","[0.542009174823761, 0.4933556914329529]","[0.5773385167121887, 0.49367618560791016]","[0.6023597717285156, 0.5019791126251221]","[0.5759761333465576, 0.5086230039596558]","[0.540762186050415, 0.5087629556655884]"
"[0.50025475025177, 0.5032511353492737]","[0.5409453511238098, 0.4930795729160309]","[0.5766658782958984, 0.49354761838912964]","[0.6015628576278687, 0.5020866990089417]","[0.5752575397491455, 0.5087250471115112]","[0.5397199392318726, 0.508781373500824]"
"[0.4995328187942505, 0.5038052201271057]","[0.5401085019111633, 0.49351567029953003]","[0.5755721926689148, 0.493804931640625]","[0.6008375287055969, 0.5022138357162476]","[0.5742298364639282, 0.5089669227600098]","[0.5388014912605286, 0.5091242790222168]"
