78,82,312,308,317,87
"[0.3644729554653168, 0.6275987029075623]","[0.4282473027706146, 0.6208152174949646]","[0.4693719446659088, 0.620652973651886]","[0.5219030380249023, 0.6268922686576843]","[0.47002410888671875, 0.624151885509491]","[0.4272984564304352, 0.6243169903755188]"
"[0.36316490173339844, 0.626761794090271]","[0.4268753230571747, 0.6197898387908936]","[0.4681306779384613, 0.6198349595069885]","[0.521251916885376, 0.6268306374549866]","[0.46841809153556824, 0.6233155131340027]","[0.4256928861141205, 0.6232520341873169]"
"[0.3651408851146698, 0.6276028752326965]","[0.4282627999782562, 0.6203726530075073]","[0.46919190883636475, 0.6201400756835938]","[0.5216578245162964, 0.6265813112258911]","[0.4697590470314026, 0.6235049962997437]","[0.4274499714374542, 0.6237528920173645]"
"[0.36420324444770813, 0.6274442076683044]","[0.42748650908470154, 0.6203985214233398]","[0.46868929266929626, 0.6202823519706726]","[0.5221235156059265, 0.6268911957740784]","[0.46890726685523987, 0.6238985657691956]","[0.42616355419158936, 0.6240005493164062]"
"[0.36366164684295654, 0.6266733407974243]","[0.42632511258125305, 0.6198911666870117]","[0.46725547313690186, 0.6198270916938782]","[0.5207507610321045, 0.6263347268104553]","[0.46758341789245605, 0.6229058504104614]","[0.4253857135772705, 0.6229750514030457]"
"[0.3627960979938507, 0.6262352466583252]","[0.42606404423713684, 0.6193923950195312]","[0.46694132685661316, 0.6194185018539429]","[0.5199003219604492, 0.6262395977973938]","[0.4672718942165375, 0.6225534081459045]","[0.42494186758995056, 0.6225387454032898]"
"[0.36425092816352844, 0.6271932721138]","[0.4273420572280884, 0.6200708150863647]","[0.46825775504112244, 0.6200376749038696]","[0.5213515758514404, 0.6269823312759399]","[0.4686025381088257, 0.6233604550361633]","[0.42615726590156555, 0.6233821511268616]"
"[0.3632524013519287, 0.6262565851211548]","[0.42671483755111694, 0.619329571723938]","[0.468220591545105, 0.6192131042480469]","[0.5209856629371643, 0.6257848143577576]","[0.4685724079608917, 0.6224024295806885]","[0.42614299058914185, 0.6225302219390869]"
"[0.36348628997802734, 0.6270256638526917]","[0.4276406764984131, 0.6194127798080444]","[0.4690643846988678, 0.6193353533744812]","[0.5217298865318298, 0.6266268491744995]","[0.4693695902824402, 0.6225768327713013]","[0.42679816484451294, 0.6226286292076111]"
"[0.36322054266929626, 0.6263136863708496]","[0.4271005094051361, 0.6191385388374329]","[0.4684750437736511, 0.619104266166687]","[0.5211129188537598, 0.6260902881622314]","[0.4688281714916229, 0.6219107508659363]","[0.4264868199825287, 0.6219182014465332]"
"[0.3622038960456848, 0.6269491314888]","[0.4264604151248932, 0.6191174387931824]","[0.4681224226951599, 0.6189398765563965]","[0.5215153694152832, 0.6261565089225769]","[0.46867653727531433, 0.621630847454071]","[0.42613816261291504, 0.6217982769012451]"
"[0.362298846244812, 0.6264238357543945]","[0.42620593309402466, 0.6189284324645996]","[0.4678341746330261, 0.6189017295837402]","[0.520949125289917, 0.6262993216514587]","[0.46811702847480774, 0.6219742298126221]","[0.42557358741760254, 0.6219803690910339]"
"[0.36310532689094543, 0.6269829273223877]","[0.4265103042125702, 0.6194911003112793]","[0.4681393802165985, 0.6193169355392456]","[0.521499514579773, 0.6262966394424438]","[0.4684373736381531, 0.6225891709327698]","[0.42587733268737793, 0.6227414011955261]"
"[0.3644871413707733, 0.6271871328353882]","[0.42794662714004517, 0.6196441650390625]","[0.4696540832519531, 0.6194409132003784]","[0.5227721333503723, 0.6263019442558289]","[0.46988001465797424, 0.6227954030036926]","[0.4272550642490387, 0.622986376285553]"
"[0.36413440108299255, 0.6270827054977417]","[0.42790573835372925, 0.6197479963302612]","[0.4695964753627777, 0.6196025013923645]","[0.5226370096206665, 0.6264352798461914]","[0.4697027802467346, 0.6227486729621887]","[0.42710408568382263, 0.6228753328323364]"
"[0.36297494173049927, 0.6266590356826782]","[0.426325261592865, 0.6192073822021484]","[0.4678785800933838, 0.6191002130508423]","[0.5208377838134766, 0.6261609792709351]","[0.4680456221103668, 0.6221178770065308]","[0.42580848932266235, 0.6222126483917236]"
"[0.36239445209503174, 0.6262910962104797]","[0.4258783757686615, 0.6189717054367065]","[0.4676886200904846, 0.6189008951187134]","[0.5204329490661621, 0.6259852647781372]","[0.46782344579696655, 0.6222052574157715]","[0.42536231875419617, 0.6222825050354004]"
"[0.3629363179206848, 0.6261078715324402]","[0.42654672265052795, 0.6188570857048035]","[0.46815919876098633, 0.6188464164733887]","[0.5203907489776611, 0.6260268092155457]","[0.4682362675666809, 0.6223249435424805]","[0.42587578296661377, 0.6223359704017639]"
"[0.36260491609573364, 0.6261277794837952]","[0.42635801434516907, 0.619112491607666]","[0.4681493937969208, 0.6190940141677856]","[0.5208983421325684, 0.6260108947753906]","[0.46820521354675293, 0.6222912073135376]","[0.42574211955070496, 0.6223234534263611]"
"[0.36122098565101624, 0.6265133619308472]","[0.4261496365070343, 0.6194177269935608]","[0.4687696397304535, 0.6194201111793518]","[0.5222720503807068, 0.6264527440071106]","[0.46893560886383057, 0.6234407424926758]","[0.42520928382873535, 0.6234649419784546]"
"[0.36030951142311096, 0.6267703771591187]","[0.4260285198688507, 0.6193910837173462]","[0.46879833936691284, 0.6193613409996033]","[0.522355318069458, 0.626616358757019]","[0.4689013361930847, 0.6232250332832336]","[0.4250674247741699, 0.6233003735542297]"
"[0.35988688468933105, 0.6267663836479187]","[0.42548179626464844, 0.619044303894043]","[0.46844878792762756, 0.6190581917762756]","[0.522032618522644, 0.6267320513725281]","[0.46835067868232727, 0.6230719089508057]","[0.4242870807647705, 0.6230766773223877]"
"[0.3601481318473816, 0.6266772150993347]","[0.4255971312522888, 0.6190195679664612]","[0.46849316358566284, 0.6191428303718567]","[0.5223512053489685, 0.6271086931228638]","[0.46844834089279175, 0.6231221556663513]","[0.42438000440597534, 0.6230075359344482]"
"[0.36110925674438477, 0.6258403062820435]","[0.4255160093307495, 0.6188532114028931]","[0.4679688513278961, 0.619049072265625]","[0.5221472978591919, 0.6265460252761841]","[0.46791669726371765, 0.6227121949195862]","[0.4243725836277008, 0.62251877784729]"
"[0.36106401681900024, 0.6261084079742432]","[0.4252443313598633, 0.6190566420555115]","[0.467637836933136, 0.619266927242279]","[0.5216422080993652, 0.6268061995506287]","[0.4677875339984894, 0.6230924725532532]","[0.4242784082889557, 0.6228764057159424]"
"[0.3618001937866211, 0.6259040832519531]","[0.4261632561683655, 0.6186906099319458]","[0.4687384366989136, 0.6187442541122437]","[0.5226279497146606, 0.6260585188865662]","[0.46912363171577454, 0.6219999194145203]","[0.42570772767066956, 0.6219431757926941]"
"[0.36160165071487427, 0.6268208622932434]","[0.42552316188812256, 0.6188729405403137]","[0.46773532032966614, 0.6189138889312744]","[0.5214282274246216, 0.6269335746765137]","[0.4680425524711609, 0.6226869225502014]","[0.42475834488868713, 0.6226353049278259]"
"[0.3616783022880554, 0.6261795163154602]","[0.42654404044151306, 0.6189784407615662]","[0.46867504715919495, 0.6192368268966675]","[0.5217391848564148, 0.6270408034324646]","[0.4688367247581482, 0.6230533123016357]","[0.42546579241752625, 0.6227856278419495]"
"[0.3600198030471802, 0.6273843050003052]","[0.4249070882797241, 0.6193056702613831]","[0.4675649106502533, 0.6192919015884399]","[0.521795392036438, 0.6272861361503601]","[0.4680348038673401, 0.6233809590339661]","[0.42430680990219116, 0.6233898401260376]"
"[0.3601784408092499, 0.6262633204460144]","[0.4250337481498718, 0.6188042759895325]","[0.4675252437591553, 0.6189380288124084]","[0.5207375288009644, 0.6267048120498657]","[0.46763116121292114, 0.6229249238967896]","[0.42416682839393616, 0.6227889657020569]"
"[0.36134496331214905, 0.6267350912094116]","[0.425853967666626, 0.6192192435264587]","[0.46785902976989746, 0.619196355342865]","[0.5205851793289185, 0.6266096234321594]","[0.46814054250717163, 0.6224443912506104]","[0.42526736855506897, 0.6224512457847595]"
"[0.36236849427223206, 0.6264915466308594]","[0.42749932408332825, 0.6191564798355103]","[0.47041478753089905, 0.6189043521881104]","[0.5247585773468018, 0.6255201697349548]","[0.47078192234039307, 0.6220122575759888]","[0.4271240830421448, 0.6222601532936096]"
"[0.3626534342765808, 0.6270159482955933]","[0.4267066419124603, 0.619720458984375]","[0.46923086047172546, 0.6196711659431458]","[0.5240337252616882, 0.6268077492713928]","[0.4696197509765625, 0.6230760812759399]","[0.426036536693573, 0.623091995716095]"
"[0.36358949542045593, 0.6271641850471497]","[0.42722877860069275, 0.6207312345504761]","[0.46910232305526733, 0.6206746697425842]","[0.5236040353775024, 0.6269657015800476]","[0.4696815609931946, 0.6238812208175659]","[0.42640945315361023, 0.6239107251167297]"
"[0.36345285177230835, 0.6275359988212585]","[0.42753517627716064, 0.6213635802268982]","[0.46957993507385254, 0.621139407157898]","[0.5242841243743896, 0.6267186403274536]","[0.47015103697776794, 0.62382972240448]","[0.4267740547657013, 0.624037504196167]"
"[0.3627512753009796, 0.6271499991416931]","[0.4265747368335724, 0.6210636496543884]","[0.46878373622894287, 0.620953381061554]","[0.5238822102546692, 0.6267419457435608]","[0.46930772066116333, 0.6237986087799072]","[0.4258778989315033, 0.623887300491333]"
"[0.36342963576316833, 0.627392053604126]","[0.42698878049850464, 0.6212780475616455]","[0.46895381808280945, 0.6211133599281311]","[0.523766040802002, 0.626833975315094]","[0.4695530831813812, 0.6239811182022095]","[0.4261915385723114, 0.6241284012794495]"
"[0.3627415895462036, 0.6269830465316772]","[0.42689281702041626, 0.6208873987197876]","[0.46922019124031067, 0.6207354068756104]","[0.5246973633766174, 0.6264306902885437]","[0.46975255012512207, 0.6235710382461548]","[0.4260398745536804, 0.6237152814865112]"
"[0.36409029364585876, 0.6270778179168701]","[0.42794933915138245, 0.6207122802734375]","[0.46983930468559265, 0.6205251216888428]","[0.5247079730033875, 0.6264166235923767]","[0.47042927145957947, 0.6233420372009277]","[0.4271271228790283, 0.6235148906707764]"
"[0.366199791431427, 0.6277391910552979]","[0.42896249890327454, 0.6209816932678223]","[0.46958690881729126, 0.6205416917800903]","[0.5219966769218445, 0.6260800361633301]","[0.47014695405960083, 0.6229293942451477]","[0.42837339639663696, 0.6233925819396973]"
"[0.36514046788215637, 0.6282119154930115]","[0.4263293445110321, 0.6207790374755859]","[0.4669104218482971, 0.6203619837760925]","[0.5197635889053345, 0.6265116930007935]","[0.46677860617637634, 0.622506856918335]","[0.4254820644855499, 0.6229110956192017]"
"[0.36497464776039124, 0.6279404163360596]","[0.4284959137439728, 0.6214070320129395]","[0.46967563033103943, 0.6210842728614807]","[0.5212913155555725, 0.6266124248504639]","[0.46976569294929504, 0.6235564351081848]","[0.4275306761264801, 0.6239177584648132]"
"[0.3652733564376831, 0.628395676612854]","[0.4271838963031769, 0.6208459138870239]","[0.4688771963119507, 0.6206804513931274]","[0.5208598375320435, 0.6277270913124084]","[0.4687668979167938, 0.6245391964912415]","[0.42627736926078796, 0.6246477961540222]"
"[0.36441606283187866, 0.6295785903930664]","[0.42957091331481934, 0.6222350597381592]","[0.47208699584007263, 0.622391939163208]","[0.5242017507553101, 0.629858136177063]","[0.47219935059547424, 0.626732587814331]","[0.4283909797668457, 0.6265875101089478]"
"[0.36286303400993347, 0.629088819026947]","[0.42761626839637756, 0.6203272342681885]","[0.470502108335495, 0.6205318570137024]","[0.5235695242881775, 0.6295973062515259]","[0.4705178737640381, 0.6249068379402161]","[0.4266739785671234, 0.6247101426124573]"
"[0.3641483783721924, 0.6292808055877686]","[0.4289325177669525, 0.6213193535804749]","[0.47169217467308044, 0.6215026378631592]","[0.5239963531494141, 0.6297628879547119]","[0.4715546667575836, 0.6263168454170227]","[0.4276331961154938, 0.6261553764343262]"
"[0.36231547594070435, 0.6293730735778809]","[0.42754706740379333, 0.6214720606803894]","[0.4704827666282654, 0.6217308640480042]","[0.5232153534889221, 0.6301068663597107]","[0.470249742269516, 0.6267111897468567]","[0.4260975420475006, 0.6264852285385132]"
"[0.362244576215744, 0.6293579339981079]","[0.4268283545970917, 0.6216439008712769]","[0.4698566794395447, 0.6218563914299011]","[0.5233211517333984, 0.6300092935562134]","[0.46975916624069214, 0.6264974474906921]","[0.4255923628807068, 0.6262984871864319]"
"[0.3629094362258911, 0.6293332576751709]","[0.4268202483654022, 0.6218949556350708]","[0.46942201256752014, 0.6222103238105774]","[0.5224615335464478, 0.6303218603134155]","[0.46923649311065674, 0.6274949908256531]","[0.4252643287181854, 0.6272143125534058]"
"[0.3638208210468292, 0.6294247508049011]","[0.42732518911361694, 0.6218570470809937]","[0.4695606231689453, 0.6221433877944946]","[0.5220057368278503, 0.6302879452705383]","[0.46938925981521606, 0.6275847554206848]","[0.42570948600769043, 0.6273366212844849]"
"[0.3630952835083008, 0.6289740204811096]","[0.4271770119667053, 0.6215683817863464]","[0.469814658164978, 0.6218646168708801]","[0.5227356553077698, 0.6298911571502686]","[0.4696270227432251, 0.6270788908004761]","[0.42563676834106445, 0.6268140077590942]"
"[0.3644523620605469, 0.6278143525123596]","[0.428026407957077, 0.6204743385314941]","[0.46975886821746826, 0.6209122538566589]","[0.5212813019752502, 0.6293061971664429]","[0.46971672773361206, 0.6262020468711853]","[0.4265728294849396, 0.6257600784301758]"
"[0.36472851037979126, 0.6272648572921753]","[0.42872539162635803, 0.6196262836456299]","[0.47050949931144714, 0.6200510263442993]","[0.5218844413757324, 0.6285814046859741]","[0.47044262290000916, 0.623484194278717]","[0.427812784910202, 0.6230181455612183]"
"[0.3625548183917999, 0.6276534795761108]","[0.42798519134521484, 0.6200068593025208]","[0.470694899559021, 0.6201519966125488]","[0.5230624675750732, 0.6279686093330383]","[0.47094953060150146, 0.6235893964767456]","[0.42772969603538513, 0.6234433054924011]"
"[0.3618539571762085, 0.6275240182876587]","[0.4279751479625702, 0.6206368207931519]","[0.47099557518959045, 0.6208959221839905]","[0.5238294005393982, 0.6282088756561279]","[0.4711391031742096, 0.6235576272010803]","[0.4277004301548004, 0.6232602000236511]"
"[0.36447352170944214, 0.6298775672912598]","[0.4284689426422119, 0.621182918548584]","[0.47069090604782104, 0.6211884021759033]","[0.5229264497756958, 0.629728376865387]","[0.4706093668937683, 0.6246942281723022]","[0.42770108580589294, 0.62466961145401]"
"[0.36346912384033203, 0.6291645169258118]","[0.42810067534446716, 0.6206063628196716]","[0.47026270627975464, 0.6208230257034302]","[0.5217573046684265, 0.6297093033790588]","[0.4699692130088806, 0.6251553297042847]","[0.42675167322158813, 0.6249006986618042]"
"[0.362562358379364, 0.6301723718643188]","[0.4281318187713623, 0.621535062789917]","[0.4715215861797333, 0.6217446327209473]","[0.5249592065811157, 0.6305996179580688]","[0.47138339281082153, 0.6259351372718811]","[0.42712655663490295, 0.6256757378578186]"
"[0.3630726635456085, 0.6289818286895752]","[0.43013882637023926, 0.6205970048904419]","[0.4740164279937744, 0.6210146546363831]","[0.5265073180198669, 0.6301854252815247]","[0.473925918340683, 0.6262355446815491]","[0.4290236532688141, 0.6257753372192383]"
"[0.36050260066986084, 0.6292159557342529]","[0.4268151521682739, 0.6208769679069519]","[0.47136062383651733, 0.6213316917419434]","[0.525543212890625, 0.6305581331253052]","[0.4709402322769165, 0.6272605061531067]","[0.4254054129123688, 0.6267708539962769]"
"[0.3628503680229187, 0.6285265684127808]","[0.42848503589630127, 0.6207343935966492]","[0.4716002643108368, 0.6211720705032349]","[0.5229317545890808, 0.6298606991767883]","[0.4714702069759369, 0.6270996928215027]","[0.4272107779979706, 0.6266535520553589]"
"[0.36092302203178406, 0.6289156079292297]","[0.426964670419693, 0.6212387681007385]","[0.47120752930641174, 0.6217337250709534]","[0.5246063470840454, 0.6305192112922668]","[0.47088196873664856, 0.6267810463905334]","[0.42587196826934814, 0.6262667179107666]"
"[0.36202630400657654, 0.6274670362472534]","[0.42816615104675293, 0.6197446584701538]","[0.47155556082725525, 0.620535135269165]","[0.5230778455734253, 0.6300423741340637]","[0.470968633890152, 0.6252081394195557]","[0.42678719758987427, 0.6243472695350647]"
"[0.3601430654525757, 0.6283236145973206]","[0.4258696138858795, 0.6195983290672302]","[0.4695005714893341, 0.6203962564468384]","[0.5213702321052551, 0.6309660077095032]","[0.46913012862205505, 0.626274049282074]","[0.4245930016040802, 0.6254056096076965]"
"[0.3596925139427185, 0.6292253732681274]","[0.42557013034820557, 0.6220601797103882]","[0.46901556849479675, 0.6223859786987305]","[0.5225408673286438, 0.6304162740707397]","[0.4692593216896057, 0.6262243390083313]","[0.42488303780555725, 0.6258476972579956]"
"[0.36006826162338257, 0.6275154948234558]","[0.42601656913757324, 0.6199588775634766]","[0.4689253866672516, 0.6200182437896729]","[0.5226690769195557, 0.6275991201400757]","[0.46899932622909546, 0.6230481266975403]","[0.42536666989326477, 0.6229887008666992]"
"[0.3632742166519165, 0.6269268989562988]","[0.4296420216560364, 0.6190443634986877]","[0.47210684418678284, 0.6189899444580078]","[0.523844838142395, 0.6264246702194214]","[0.47212523221969604, 0.6224936842918396]","[0.4288623332977295, 0.6225346326828003]"
"[0.36270788311958313, 0.6269400715827942]","[0.42933744192123413, 0.6182491183280945]","[0.47247424721717834, 0.6180845499038696]","[0.5252090692520142, 0.626036524772644]","[0.4724803566932678, 0.6211553812026978]","[0.4291336238384247, 0.6214062571525574]"
"[0.3601990342140198, 0.6277663111686707]","[0.4246465563774109, 0.6189045310020447]","[0.46765631437301636, 0.6186245083808899]","[0.5214177966117859, 0.6266220808029175]","[0.46784529089927673, 0.6227665543556213]","[0.42400726675987244, 0.6230564117431641]"
"[0.3603564500808716, 0.6257851719856262]","[0.4251668453216553, 0.6181667447090149]","[0.4674733877182007, 0.6181377172470093]","[0.521380603313446, 0.6255749464035034]","[0.46747687458992004, 0.6204039454460144]","[0.4241655170917511, 0.6204237341880798]"
"[0.36103713512420654, 0.6270079612731934]","[0.42691662907600403, 0.6186152100563049]","[0.46947911381721497, 0.6183077096939087]","[0.5228872299194336, 0.6256577372550964]","[0.4695674777030945, 0.621103048324585]","[0.4261559844017029, 0.6213847398757935]"
"[0.3596718907356262, 0.628305196762085]","[0.4263133108615875, 0.6189638376235962]","[0.4703265428543091, 0.6185417771339417]","[0.5255408883094788, 0.6265473365783691]","[0.47042152285575867, 0.6223484873771667]","[0.42545533180236816, 0.6227609515190125]"
"[0.35878512263298035, 0.6263324022293091]","[0.4254271984100342, 0.6183925271034241]","[0.4689137637615204, 0.6182699799537659]","[0.5237925052642822, 0.6257182955741882]","[0.46877697110176086, 0.6210281848907471]","[0.42440900206565857, 0.6211427450180054]"
"[0.360238641500473, 0.6274746656417847]","[0.426739901304245, 0.6185522675514221]","[0.47000476717948914, 0.6182597279548645]","[0.5242549180984497, 0.626206636428833]","[0.4701862037181854, 0.6218206286430359]","[0.4261375963687897, 0.6221085786819458]"
"[0.3588182330131531, 0.6265372037887573]","[0.4261300563812256, 0.6180433630943298]","[0.46984055638313293, 0.6177442669868469]","[0.5246113538742065, 0.6252279281616211]","[0.46971461176872253, 0.6204327940940857]","[0.4254843592643738, 0.6207790374755859]"
"[0.35882946848869324, 0.6270358562469482]","[0.4247068762779236, 0.6183018684387207]","[0.46795663237571716, 0.6179606318473816]","[0.5227198600769043, 0.6256223917007446]","[0.467953622341156, 0.6214717626571655]","[0.42387276887893677, 0.6218276619911194]"
"[0.35856392979621887, 0.6274145245552063]","[0.4248654842376709, 0.6183837652206421]","[0.4677947163581848, 0.6181170344352722]","[0.5219758749008179, 0.6261947154998779]","[0.46760645508766174, 0.6209712624549866]","[0.42386770248413086, 0.6212748885154724]"
"[0.3576662242412567, 0.6270947456359863]","[0.4243469834327698, 0.6186651587486267]","[0.46795687079429626, 0.618478536605835]","[0.5231337547302246, 0.6262481212615967]","[0.46770450472831726, 0.6214215755462646]","[0.4233541190624237, 0.6216163039207458]"
"[0.36063772439956665, 0.6268373131752014]","[0.4240266680717468, 0.6180707216262817]","[0.46592041850090027, 0.6180408596992493]","[0.5202725529670715, 0.6267127990722656]","[0.46605053544044495, 0.6221421360969543]","[0.4227302372455597, 0.6221901774406433]"
"[0.36100471019744873, 0.6260035037994385]","[0.4241848289966583, 0.6176767945289612]","[0.46542608737945557, 0.6178633570671082]","[0.5194181799888611, 0.6267479062080383]","[0.46557921171188354, 0.6226410865783691]","[0.42275089025497437, 0.6224401593208313]"
"[0.3624681532382965, 0.6258882284164429]","[0.4246799349784851, 0.6172797083854675]","[0.46533387899398804, 0.6174355745315552]","[0.518689751625061, 0.6265151500701904]","[0.4656399190425873, 0.6224087476730347]","[0.4232099652290344, 0.6222226023674011]"
"[0.3628329038619995, 0.6258803606033325]","[0.425642728805542, 0.617249071598053]","[0.4663768708705902, 0.6174387335777283]","[0.5196515917778015, 0.626640796661377]","[0.46668151021003723, 0.622279703617096]","[0.42426878213882446, 0.6220783591270447]"
"[0.3612262010574341, 0.6257593631744385]","[0.42556095123291016, 0.6173380613327026]","[0.4670505225658417, 0.6175553798675537]","[0.5209165811538696, 0.6266194581985474]","[0.46718353033065796, 0.622006893157959]","[0.42414402961730957, 0.6217941045761108]"
"[0.3607391119003296, 0.6258230209350586]","[0.4258993864059448, 0.6174110174179077]","[0.4676525294780731, 0.6177058219909668]","[0.5214383006095886, 0.626916766166687]","[0.4675736427307129, 0.6218406558036804]","[0.42446810007095337, 0.6215540766716003]"
"[0.3605812191963196, 0.6253803372383118]","[0.42595311999320984, 0.6169627904891968]","[0.4678107500076294, 0.6172752380371094]","[0.5210223197937012, 0.6265014410018921]","[0.4675702452659607, 0.6213052272796631]","[0.4245052635669708, 0.6210067272186279]"
"[0.36154189705848694, 0.6260431408882141]","[0.42643892765045166, 0.6174330711364746]","[0.4686279892921448, 0.6175599098205566]","[0.5231571197509766, 0.6265063881874084]","[0.4685683846473694, 0.6219465136528015]","[0.425132155418396, 0.621830940246582]"
"[0.35944223403930664, 0.6254450082778931]","[0.42366236448287964, 0.6166539788246155]","[0.4653397500514984, 0.6170060038566589]","[0.5190257430076599, 0.6267217397689819]","[0.46509456634521484, 0.6219935417175293]","[0.422014057636261, 0.6216298341751099]"
"[0.362030565738678, 0.6257283091545105]","[0.42700767517089844, 0.6175954937934875]","[0.4685104191303253, 0.6178275942802429]","[0.521336555480957, 0.626582145690918]","[0.4684333801269531, 0.6221377849578857]","[0.4254891276359558, 0.6219261288642883]"
"[0.36200571060180664, 0.627103328704834]","[0.4257690906524658, 0.6184619665145874]","[0.46794646978378296, 0.6184511780738831]","[0.5232828259468079, 0.6271368265151978]","[0.4680243730545044, 0.6231874227523804]","[0.4243820309638977, 0.6232017278671265]"
"[0.36100757122039795, 0.6258891820907593]","[0.4237229824066162, 0.6171854138374329]","[0.46424001455307007, 0.6173161268234253]","[0.517605185508728, 0.6265367865562439]","[0.4642347991466522, 0.6220650672912598]","[0.4219835698604584, 0.6219492554664612]"
"[0.3603598475456238, 0.6267094016075134]","[0.4226202964782715, 0.6180495023727417]","[0.4627612233161926, 0.61830073595047]","[0.5163857340812683, 0.6277608871459961]","[0.4628826677799225, 0.6230200529098511]","[0.4206240773200989, 0.6227362155914307]"
"[0.36200660467147827, 0.626573920249939]","[0.425042062997818, 0.6179981231689453]","[0.4665074348449707, 0.6181246042251587]","[0.5198235511779785, 0.6271341443061829]","[0.46688225865364075, 0.6228336691856384]","[0.42403632402420044, 0.622722327709198]"
"[0.36031726002693176, 0.6269330382347107]","[0.4236043095588684, 0.6184648871421814]","[0.465425968170166, 0.6183627247810364]","[0.519871175289154, 0.6266927123069763]","[0.46588385105133057, 0.622501015663147]","[0.4227078855037689, 0.6226139664649963]"
"[0.359324187040329, 0.6273840069770813]","[0.42242977023124695, 0.6182878613471985]","[0.46394240856170654, 0.6180306673049927]","[0.5187369585037231, 0.6264634132385254]","[0.4642097055912018, 0.6220503449440002]","[0.42129164934158325, 0.622328519821167]"
"[0.35893285274505615, 0.627506673336029]","[0.4222317636013031, 0.6182740330696106]","[0.4641657769680023, 0.6180554628372192]","[0.5195846557617188, 0.6266961097717285]","[0.4643375873565674, 0.621996283531189]","[0.42108553647994995, 0.6222466230392456]"
"[0.3587972819805145, 0.6276289224624634]","[0.4218007028102875, 0.6187514662742615]","[0.4638836681842804, 0.6185708045959473]","[0.520182728767395, 0.6269737482070923]","[0.46407654881477356, 0.6230349540710449]","[0.42036017775535583, 0.6232280135154724]"
"[0.3600181043148041, 0.6271358728408813]","[0.42383095622062683, 0.6181559562683105]","[0.4660731852054596, 0.6180021166801453]","[0.5215599536895752, 0.626587986946106]","[0.4663551449775696, 0.6222339272499084]","[0.42273765802383423, 0.6224048733711243]"
"[0.35965895652770996, 0.6275787353515625]","[0.42320120334625244, 0.6182331442832947]","[0.4652443528175354, 0.6179932951927185]","[0.5205634832382202, 0.6266752481460571]","[0.465458482503891, 0.6220661401748657]","[0.4220321774482727, 0.622334361076355]"
"[0.358606219291687, 0.6276530623435974]","[0.4230242371559143, 0.6184737682342529]","[0.4651864469051361, 0.6182466149330139]","[0.5203573703765869, 0.6267798542976379]","[0.46526965498924255, 0.6219750642776489]","[0.42170244455337524, 0.6222346425056458]"
"[0.3589162826538086, 0.6275440454483032]","[0.42289212346076965, 0.618232786655426]","[0.4648159146308899, 0.6180055141448975]","[0.520135760307312, 0.6266809701919556]","[0.4649370312690735, 0.6216239333152771]","[0.4216609001159668, 0.621863603591919]"
"[0.3591080605983734, 0.6279622912406921]","[0.423047810792923, 0.6188561320304871]","[0.4649713635444641, 0.6186815500259399]","[0.5210232138633728, 0.6273122429847717]","[0.4652220606803894, 0.6221354603767395]","[0.4217861592769623, 0.6223078966140747]"
"[0.35958269238471985, 0.6275973916053772]","[0.42313310503959656, 0.618364691734314]","[0.4647291898727417, 0.6181483864784241]","[0.5198903679847717, 0.6267777681350708]","[0.4649829864501953, 0.6214928030967712]","[0.42206308245658875, 0.6217224597930908]"
"[0.35973432660102844, 0.6279316544532776]","[0.4234483540058136, 0.6185804009437561]","[0.4652818739414215, 0.6183170676231384]","[0.520383894443512, 0.6268911361694336]","[0.4654636085033417, 0.6217616200447083]","[0.42232558131217957, 0.6220331192016602]"
"[0.3594474792480469, 0.6274908781051636]","[0.4240259528160095, 0.6187195181846619]","[0.4655829071998596, 0.6186791062355042]","[0.519993007183075, 0.6272797584533691]","[0.4658950865268707, 0.6223324537277222]","[0.4225505292415619, 0.6223838329315186]"
"[0.35998159646987915, 0.6282663345336914]","[0.4240615963935852, 0.6188032031059265]","[0.46587663888931274, 0.6186790466308594]","[0.5213890075683594, 0.6277933120727539]","[0.46614760160446167, 0.6224805116653442]","[0.4226679801940918, 0.6226145029067993]"
"[0.3595518469810486, 0.6274896264076233]","[0.4233928620815277, 0.6187619566917419]","[0.4643819034099579, 0.6186666488647461]","[0.5195291638374329, 0.627125084400177]","[0.46497562527656555, 0.6220787167549133]","[0.42191576957702637, 0.6221919655799866]"
"[0.3592644929885864, 0.6278417110443115]","[0.42407724261283875, 0.6189563870429993]","[0.4660636782646179, 0.6187735199928284]","[0.5211837291717529, 0.6270984411239624]","[0.4664897322654724, 0.6226387023925781]","[0.42293643951416016, 0.6228280067443848]"
"[0.3583190143108368, 0.627787172794342]","[0.4224039316177368, 0.619069516658783]","[0.4640136957168579, 0.6189475655555725]","[0.5190373063087463, 0.627276599407196]","[0.4643667936325073, 0.6223223209381104]","[0.4212794303894043, 0.6224544644355774]"
"[0.35906773805618286, 0.6278610825538635]","[0.4226265847682953, 0.6189863681793213]","[0.46408137679100037, 0.6188805103302002]","[0.5195006132125854, 0.6274102926254272]","[0.46446067094802856, 0.6225033402442932]","[0.4213560223579407, 0.622605562210083]"
"[0.3588750660419464, 0.6275216937065125]","[0.4230036735534668, 0.6188010573387146]","[0.46464473009109497, 0.6187055706977844]","[0.5198818445205688, 0.6271190643310547]","[0.4650765657424927, 0.6222423315048218]","[0.42176786065101624, 0.622348964214325]"
