Frame,EAR,MAR
699,0.14862488570038646,0.02489986992171464
700,0.15852209130626976,0.02487815445112223
701,0.1537957846586499,0.02514325873923235
702,0.15630663459597577,0.026981114274029806
703,0.1534698790663569,0.024033592717172415
704,0.1536412135251003,0.02848112651963067
705,0.14893716670685234,0.029213341254233593
706,0.151350856101595,0.024753805741456577
707,0.14959565364975663,0.023669366485040883
708,0.15911749849215823,0.02527676311252534
709,0.15467333949180245,0.026251016912571846
710,0.15474513328982492,0.02587046028094092
711,0.1608791317208838,0.028156830172234443
712,0.16471733470476718,0.028364368625918127
713,0.15895084228202225,0.024840004138632927
714,0.16376597055686506,0.026030468799954916
715,0.15532811504435623,0.027593141284539133
716,0.16205734755747458,0.025360963624846848
717,0.16612880990050605,0.023481843323704527
718,0.16412722608895186,0.024920926169219412
719,0.16014473798286089,0.023097860784505795
720,0.15464829428114543,0.024138678746885647
721,0.14727157080822653,0.021178417924920374
722,0.14883644194012594,0.017579403122678656
723,0.1511784059454362,0.011186331718454293
724,0.149930144757508,0.01489027022578703
725,0.1376491257472396,0.02042558917693824
726,0.14006682515367125,0.02654847981899027
727,0.1353914956813035,0.024614049254941112
728,0.13787772842648283,0.024261580776966916
729,0.13454109112098986,0.02946685207742266
730,0.12248135485651869,0.021446079752994875
731,0.11030341642899492,0.024874069266259444
732,0.10976364230249777,0.024365677532875486
733,0.11308510203918962,0.023677812595751545
734,0.1229094145379929,0.02486702552475698
735,0.13000099910033824,0.02150353832464195
736,0.1347043407371888,0.020893816197432847
737,0.13426130020982177,0.024144197898923796
738,0.12863194515348647,0.02465752094689804
739,0.12856849200005044,0.020518740778399658
740,0.12769757789909075,0.022817964076182657
741,0.1249492571227496,0.023249186264163064
742,0.13098094149794992,0.0204411135952358
743,0.13594719254438148,0.020986869606331882
744,0.1349132458629888,0.018309903075838508
745,0.12578934608673287,0.020541200039960086
746,0.13092888565256935,0.022012684487511272
747,0.13382094470417127,0.020224761487553134
748,0.13058337212855628,0.02162210941745923
749,0.13218125122656027,0.023971736802579253
750,0.1285196611786999,0.020023693775106693
751,0.12889113637811522,0.019743708642744336
752,0.12272225939307152,0.02169244098616545
753,0.12742320455331552,0.02349591851336087
754,0.12686233260356886,0.02206694522252276
755,0.1320994742337902,0.022927360423399476
756,0.12601830523738167,0.025966923295633153
757,0.12833504666835316,0.02432743687592962
758,0.12291560324857462,0.026209893140299385
759,0.12010697918184265,0.02753367881572163
760,0.12378895751280906,0.026946712816404872
761,0.11955804486389866,0.025820616102290028
762,0.12460747167005858,0.027810382784037267
763,0.12096587944096765,0.029266220294921885
764,0.1164958512702268,0.02752504695935603
765,0.11813747688951984,0.02805967230412299
766,0.12238297434120471,0.027184393715530584
767,0.12306490019504293,0.028437540258928744
768,0.12452710881197279,0.02625149947576853
769,0.12283214352848879,0.02151043099984198
770,0.1255121742232726,0.01968123310440792
771,0.13785476437339206,0.025009993109282518
772,0.13741604445539857,0.02074414016962949
773,0.1314913699521134,0.02930685732640727
774,0.13289505283215547,0.025419715562565125
775,0.1434878564588024,0.029496671739526345
776,0.1412783606600112,0.02720841146798537
777,0.14112032639792918,0.030221075849067164
778,0.14302549932104677,0.02943774481050563
779,0.14082478589993308,0.03298044280830114
780,0.1439617190109894,0.03381322575722716
781,0.14615337653251848,0.03610403991899288
782,0.14696646001941716,0.030074424840901358
783,0.13965293723707667,0.03388318179353671
784,0.14163785508322788,0.03269206906982966
785,0.13825379960037423,0.03185310516476628
786,0.1364512679046529,0.03199255713721103
787,0.14720539541299318,0.030731338480176958
788,0.14870437305981626,0.03191354248214492
789,0.14926750010889828,0.0310575678035694
790,0.14831485913303882,0.031904363683084684
791,0.1478932838662437,0.030880414592712034
792,0.15143235865963045,0.02631414731979902
793,0.15004693117843787,0.025536473193376923
794,0.1483555279397583,0.026104979003593595
795,0.15148191088780566,0.026296476693939447
796,0.15107842197933863,0.024453119244190323
797,0.15078311998777572,0.02591763947080265
798,0.1503453163903048,0.025630072513450366
799,0.14918398257204596,0.02250118248381593
800,0.14705507740588059,0.024548073798520715
801,0.13637343058812518,0.024879465482089424
802,0.13106819371581518,0.02568027160518352
803,0.13267082578394768,0.023775321177431738
804,0.1401606896923716,0.023683456786192724
805,0.148908654784676,0.02108667168043985
806,0.14214573479509962,0.019320557396879393
807,0.14651033463531568,0.024319083853328684
808,0.14693024262291376,0.02406216137847241
809,0.1520504297202001,0.02011704741905448
810,0.15395727278288296,0.020429701137810525
811,0.15256576428163204,0.022158927970150254
812,0.14958483065826697,0.021748575912892927
813,0.15030654157586668,0.023069805696309453
814,0.15221336507637606,0.021585856099808842
815,0.1498356981335579,0.023732574821377778
816,0.15473130794273557,0.03089021699870087
817,0.1542436775881211,0.027065736438910973
818,0.149496464725967,0.03536247647744456
819,0.15030505561279883,0.026189320906676868
820,0.14913798324179112,0.03293450758834919
821,0.1449854014123826,0.03103630032226768
822,0.1484948816082462,0.03259875869417283
823,0.14637995871493426,0.02920014604362299
824,0.14743655683188317,0.03101887886862438
825,0.14473019044153151,0.027439089752725073
826,0.14490020339114856,0.0274499693436702
827,0.14372322703397952,0.021398285163560255
828,0.15021832391329493,0.016137218410779128
829,0.14743550958977653,0.01819006316539899
830,0.15049863722234988,0.01726176256511847
831,0.14800561637888643,0.01774948290441788
832,0.14330196842283338,0.01764688332212655
833,0.14866993150778032,0.016643121105130058
834,0.14697300068018726,0.018922629775136122
835,0.1466295526384232,0.020932776507768543
836,0.14771642373749727,0.020432595707873046
837,0.145939733038551,0.02185269861091088
838,0.14583997991534398,0.022852569132344392
839,0.14452682922030433,0.021407575952976748
840,0.14729547042624722,0.017714977792561697
841,0.1479714464640281,0.01247066847507097
842,0.14773063086144472,0.011377739473556966
843,0.15236883256113112,0.012822184692558025
844,0.15255819334514747,0.016289342302752488
845,0.15591624641633492,0.018447366029236432
846,0.1516586896404627,0.020761858037881123
847,0.14794130209388695,0.02312285924247833
848,0.14590101416978674,0.023078794602008887
849,0.14625151108753076,0.024269438305663686
850,0.14608863923515047,0.02479183418716688
851,0.1442880013093215,0.026036021643354522
852,0.14824152667525137,0.02467908239668682
853,0.1478757921178292,0.028225837975587087
854,0.15010658913136699,0.026373068731666765
855,0.1515217790666049,0.026829073105161305
856,0.14669510180247936,0.032116975453972255
857,0.139222032759762,0.030381108205120928
858,0.1399928011026096,0.030741049294872508
859,0.1367851031179855,0.02931398740685593
860,0.13456784477641884,0.030901226427113553
861,0.13485758750060153,0.027672867513315772
862,0.13921248481191173,0.029573176128696397
863,0.13932275557301443,0.030447394266343894
864,0.14280616033893884,0.029221445372998367
865,0.1433326367157386,0.026298170027963197
866,0.13748481850904418,0.02733452344938833
867,0.13828415450775458,0.0270182724381804
868,0.13709342213097367,0.02586042934868093
869,0.13529021530338725,0.02614318536340575
870,0.13793689660991948,0.026052475526074773
871,0.14277728054199995,0.02624504614799089
872,0.14161941872163336,0.02807611598246984
873,0.14130439042967768,0.02768585282200354
874,0.14209132829108484,0.028140133293544492
